Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.026, 1, 53, 1, 200

Vertices, 53
Vertice:, X:, Y:, Z:
1, -1.551939606666565, -2.0327723026275635, -0.8910043239593506
2, -1.5665115714073181, -2.0328004360198975, -0.8938776254653931
3, -1.5400296449661255, -2.0273144245147705, -0.9465973377227783
4, -1.5300118923187256, -2.027440309524536, -0.9376124143600464
5, -1.54019695520401, -2.0328030586242676, -0.89372718334198
6, -1.5727458596229553, -2.027482509613037, -0.9413509368896484
7, -1.5303903222084045, -2.0328822135925293, -0.9007362127304077
8, -1.5784307718276978, -2.027139186859131, -0.9110512733459473
9, -1.5610355734825134, -2.0149614810943604, -0.9121521711349487
10, -1.5516228675842285, -2.0148158073425293, -0.9346654415130615
11, -1.522792935371399, -2.0330281257629395, -0.9140084981918335
12, -1.5412315130233765, -2.0148227214813232, -0.92577064037323
13, -1.5747161507606506, -2.024193525314331, -0.9350959062576294
14, -1.5234950184822083, -2.0332326889038086, -0.9320679903030396
15, -1.5317672491073608, -2.033376455307007, -0.9444026947021484
16, -1.5776373147964478, -2.024414300918579, -0.9286177158355713
17, -1.5665165185928345, -2.024273157119751, -0.9434641599655151
18, -1.5736560821533203, -2.021967887878418, -0.9107165336608887
19, -1.5450400710105896, -2.0334582328796387, -0.9519994258880615
20, -1.5581932067871094, -2.0248782634735107, -0.9473742246627808
21, -1.539426326751709, -2.020106554031372, -0.9386292695999146
22, -1.5631015300750732, -2.0334553718566895, -0.9513000249862671
23, -1.5754361748695374, -2.0333609580993652, -0.9430257081985474
24, -1.5645344853401184, -2.024186611175537, -0.8987789154052734
25, -1.5282273888587952, -2.024339437484741, -0.9147943258285522
26, -1.551192045211792, -2.0182836055755615, -0.9405444860458374
27, -1.5830334424972534, -2.0332064628601074, -0.9297535419464111
28, -1.5830086469650269, -2.0330426692962646, -0.9149028062820435
29, -1.5491419434547424, -2.024329900741577, -0.9471434354782104
30, -1.5780473351478577, -2.0329182147979736, -0.9039179086685181
31, -1.5667935013771057, -2.0158321857452393, -0.9278576374053955
32, -1.5501854419708252, -2.01301908493042, -0.91666579246521
33, -1.5723182559013367, -2.027038335800171, -0.9021159410476685
34, -1.554770827293396, -2.0241565704345703, -0.8960977792739868
35, -1.5467681884765625, -2.023765802383423, -0.8972960710525513
36, -1.5424959063529968, -2.0176620483398438, -0.9068371057510376
37, -1.5781715512275696, -2.0242905616760254, -0.9189194440841675
38, -1.5677840113639832, -2.016122579574585, -0.9181134700775146
39, -1.5659918785095215, -2.0177829265594482, -0.9088783264160156
40, -1.5492834448814392, -2.0130066871643066, -0.9264051914215088
41, -1.5312539339065552, -2.024427652359009, -0.9077125787734985
42, -1.5426372289657593, -2.014366626739502, -0.9159857034683228
43, -1.5569299459457397, -2.0132007598876953, -0.9270292520523071
44, -1.5258482694625854, -2.0270562171936035, -0.9273321628570557
45, -1.563284158706665, -2.018105983734131, -0.9374494552612305
46, -1.527934491634369, -2.0242645740509033, -0.924445390701294
47, -1.5332898497581482, -2.020063877105713, -0.9302664995193481
48, -1.5383153557777405, -2.024348258972168, -0.9005346298217773
49, -1.529524564743042, -2.022338628768921, -0.9246031045913696
50, -1.5308236479759216, -2.020721912384033, -0.9247320890426636
51, -1.5538663864135742, -2.015913724899292, -0.9065631628036499
52, -1.5554426312446594, -2.0128774642944336, -0.9170597791671753
53, -1.54078871011734, -2.014864444732666, -0.9158622026443481

Triangles, 100
Triangle:, Side1:, Side2:, Side3:
1, 1, 2, 22
2, 16, 13, 27
3, 5, 1, 22
4, 48, 35, 5
5, 7, 5, 22
6, 32, 38, 52
7, 11, 7, 22
8, 3, 4, 15
9, 37, 25, 16
10, 14, 11, 22
11, 29, 21, 3
12, 9, 38, 39
13, 15, 14, 22
14, 21, 47, 4
15, 19, 15, 22
16, 45, 17, 13
17, 16, 40, 31
18, 51, 34, 35
19, 31, 45, 13
20, 3, 15, 19
21, 35, 1, 5
22, 12, 50, 47
23, 27, 23, 22
24, 41, 7, 11
25, 31, 10, 45
26, 28, 27, 22
27, 4, 44, 14
28, 30, 28, 22
29, 17, 20, 22
30, 2, 30, 22
31, 10, 12, 21
32, 13, 17, 6
33, 45, 26, 20
34, 37, 16, 27
35, 33, 8, 30
36, 38, 9, 52
37, 47, 44, 4
38, 44, 11, 14
39, 36, 35, 48
40, 10, 21, 26
41, 32, 53, 25
42, 53, 42, 36
