Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.038, 1, 54, 1, 204

Vertices, 54
Vertice:, X:, Y:, Z:
1, 0.34647223353385925, -2.04445743560791, -1.5187056362628937
2, 0.34922443330287933, -2.0444841384887695, -1.532664567232132
3, 0.39386309683322906, -2.036820411682129, -1.5022194683551788
4, 0.3804188221693039, -2.025480270385742, -1.5163312256336212
5, 0.3490796834230423, -2.0444881916046143, -1.5074575245380402
6, 0.3597606122493744, -2.030055046081543, -1.5263831913471222
7, 0.3557945489883423, -2.044562816619873, -1.4980635941028595
8, 0.36274419724941254, -2.031949043273926, -1.5349394381046295
9, 0.38782356679439545, -2.0272510051727295, -1.5160758793354034
10, 0.3906368911266327, -2.039344310760498, -1.5418982803821564
11, 0.3685082793235779, -2.0447022914886475, -1.4907859861850739
12, 0.3827340751886368, -2.044867515563965, -1.490809589624405
13, 0.399377778172493, -2.036322832107544, -1.5118465721607208
14, 0.3932565748691559, -2.0449867248535156, -1.495562106370926
15, 0.39574384689331055, -2.036318778991699, -1.5341275036334991
16, 0.4011600464582443, -2.0450761318206787, -1.503980427980423
17, 0.3825026750564575, -2.0364513397216797, -1.543322592973709
18, 0.4052404314279556, -2.0451223850250244, -1.514782339334488
19, 0.3857319504022598, -2.027611017227173, -1.5274533331394196
20, 0.404876708984375, -2.0451180934906006, -1.5263234674930573
21, 0.36643485724925995, -2.0365099906921387, -1.542513757944107
22, 0.4001244455575943, -2.0450642108917236, -1.536846786737442
23, 0.36088356375694275, -2.029690742492676, -1.5112396776676178
24, 0.39170674979686737, -2.044969081878662, -1.5447507202625275
25, 0.35711634159088135, -2.0389645099639893, -1.538226991891861
26, 0.38090528547763824, -2.044846773147583, -1.5488313734531403
27, 0.3573547601699829, -2.036271572113037, -1.50336554646492
28, 0.35055123269557953, -2.03867244720459, -1.527136355638504
29, 0.3997292220592499, -2.0367512702941895, -1.5274825394153595
30, 0.36335286498069763, -2.044635057449341, -1.546974927186966
31, 0.3932097405195236, -2.0305702686309814, -1.5248949825763702
32, 0.36926084756851196, -2.036379814147949, -1.495991736650467
33, 0.40268896520137787, -2.039480447769165, -1.5199286043643951
34, 0.3784977197647095, -2.03643536567688, -1.4955791532993317
35, 0.37966904044151306, -2.027474880218506, -1.5080741941928864
36, 0.37143100798130035, -2.025399923324585, -1.5220631659030914
37, 0.3709152638912201, -2.025839328765869, -1.515435129404068
38, 0.37244029343128204, -2.028507947921753, -1.533882886171341
39, 0.38584843277931213, -2.036729574203491, -1.4967632591724396
40, 0.38468432426452637, -2.0304739475250244, -1.5039925873279572
41, 0.388575941324234, -2.0322413444519043, -1.5358144342899323
42, 0.3818131983280182, -2.0287692546844482, -1.5337885916233063
43, 0.36598584055900574, -2.0273518562316895, -1.5264981091022491
44, 0.3809068500995636, -2.0255751609802246, -1.5226223766803741
45, 0.35447293519973755, -2.033984422683716, -1.5260416567325592
46, 0.3710535615682602, -2.025535821914673, -1.5170237123966217
47, 0.36464035511016846, -2.0272598266601562, -1.5150069296360016
48, 0.3926676958799362, -2.0304274559020996, -1.5128943026065826
49, 0.3786570578813553, -2.0344624519348145, -1.497234731912613
