Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Plane, 1, 52, 1, 104

Vertices, 52
Vertice:, X:, Y:, Z:
1, -1.8567956984043121, 2.8884706497192383, -3.428408145904541
2, -1.8567958176136017, -1.2022605491802096, -3.644242763519287
3, -1.8567959070205688, -1.4945595860481262, -3.349883556365967
4, -1.856795847415924, -1.2022605678066611, -3.212574005126953
5, -15.157089233398438, -0.07929646968841553, -3.2125747203826904
6, -15.157089233398438, -0.3715956211090088, -3.349884033203125
7, -15.157089233398438, -0.07929658889770508, -3.644243001937866
8, -15.157088279724121, 4.011433124542236, -3.4284088611602783
9, -15.290396690368652, 2.6526286602020264, -3.389146566390991
10, -15.290396690368652, 0.20371806621551514, -3.3695154190063477
11, -15.290396690368652, -1.5617821216583252, 1.4492683410644531
12, -15.290396690368652, 0.8871276378631592, 1.4296369552612305
13, -15.157089233398438, 2.2459330558776855, 1.3903746604919434
14, -15.157089233398438, -1.8447975516319275, 1.1745400428771973
15, -15.157089233398438, -2.1370965242385864, 1.4688987731933594
16, -15.157089233398438, -1.8447972536087036, 1.606208324432373
17, -1.5827242285013199, -2.967760920524597, 1.6062088012695312
18, -1.5827242210507393, -3.2600600719451904, 1.4688997268676758
19, -1.582723893225193, -2.967760443687439, 1.1745409965515137
20, -2.2195321321487427, 1.122969627380371, 1.3903751373291016
21, -1.5827242210507393, -0.26850754022598267, 1.4982919692993164
22, -1.582724206149578, -0.2685074806213379, 1.2824583053588867
23, -1.5827239006757736, -0.26850754022598267, 1.3903751373291016
24, 0.0034395456314086914, -0.2685074806213379, 1.3903751373291016
25, 0.0034395456314086914, -0.26850754022598267, 1.2824583053588867
26, 0.003439664840698242, -0.26850759983062744, 1.4982919692993164
27, 0.003439664840698242, -2.96776020526886, 1.1745414733886719
28, 0.00343930721282959, -3.2600598335266113, 1.4689006805419922
29, 0.003439664840698242, -2.9677605628967285, 1.6062092781066895
30, 1.5233135223388672, -0.26850754022598267, 1.3903751373291016
31, 1.5233137607574463, -0.26850759983062744, 1.2824583053588867
32, 1.5233137607574463, -0.2685076594352722, 1.4982924461364746
33, 2.160121440887451, 1.122969388961792, 1.3903756141662598
34, 1.523313283920288, -2.96776020526886, 1.1745414733886719
35, 1.5233135223388672, -3.2600598335266113, 1.4689006805419922
36, 1.5233137607574463, -2.967760682106018, 1.6062092781066895
37, 15.163968086242676, -1.8447974920272827, 1.6062092781066895
38, 15.163968086242676, -2.1370967030525208, 1.4688997268676758
39, 15.163968086242676, -1.8447978496551514, 1.1745409965515137
40, 15.163968086242676, 2.2459325790405273, 1.390376091003418
41, 15.297276496887207, 0.8871273994445801, 1.4296379089355469
42, 15.297276496887207, -1.5617825388908386, 1.4492692947387695
43, 15.254185676574707, 0.20371782779693604, -3.3695149421691895
44, 15.254185676574707, 2.652628183364868, -3.389146089553833
45, 15.120877265930176, 4.011433124542236, -3.4284088611602783
46, 15.120877265930176, -0.07929682731628418, -3.644242763519287
47, 15.120877265930176, -0.37159574031829834, -3.349883794784546
48, 15.120877265930176, -0.07929706573486328, -3.212573766708374
49, 1.7935781478881836, -1.2022605100646615, -3.212574005126953
50, 1.7935781478881836, -1.4945597052574158, -3.3498833179473877
51, 1.7935781478881836, -1.2022605240345001, -3.644242525100708
52, 1.7935781478881836, 2.888469696044922, -3.428408622741699

Triangles, 92
Triangle:, Side1:, Side2:, Side3:
1, 1, 4, 3
2, 1, 3, 2
3, 3, 4, 5
4, 3, 5, 6
5, 4, 1, 8
6, 4, 8, 5
7, 1, 2, 7
8, 1, 7, 8
9, 2, 3, 6
10, 2, 6, 7
11, 5, 8, 9
12, 5, 9, 10
13, 7, 10, 9
14, 7, 9, 8
15, 5, 10, 7
16, 5, 7, 6
17, 16, 11, 14
18, 16, 14, 15
19, 14, 11, 12
20, 14, 12, 13
21, 16, 13, 12
22, 16, 12, 11
23, 19, 18, 15
24, 19, 15, 14
25, 18, 17, 16
26, 18, 16, 15
27, 22, 14, 13
28, 20, 22, 13
29, 22, 19, 14
30, 21, 13, 16
31, 17, 21, 16
32, 21, 20, 13
33, 20, 21, 23
34, 20, 23, 22
35, 22, 23, 24
36, 22, 24, 25
37, 23, 21, 26
38, 23, 26, 24
39, 19, 22, 25
40, 19, 25, 27
41, 21, 17, 29
42, 21, 29, 26
43, 18, 19, 27
44, 18, 27, 28
45, 17, 18, 28
46, 17, 28, 29
47, 36, 29, 28
48, 36, 28, 35
49, 35, 28, 27
50, 35, 27, 34
51, 32, 26, 29
52, 32, 29, 36
53, 34, 27, 25
54, 34, 25, 31
55, 30, 24, 26
56, 30, 26, 32
57, 31, 25, 24
58, 31, 24, 30
59, 33, 31, 30
60, 33, 30, 32
61, 32, 40, 33
62, 36, 37, 32
63, 32, 37, 40
64, 31, 39, 34
65, 33, 40, 31
66, 31, 40, 39
67, 35, 38, 37
68, 35, 37, 36
69, 34, 39, 38
70, 34, 38, 35
71, 37, 42, 41
72, 37, 41, 40
73, 39, 40, 41
74, 39, 41, 42
75, 37, 38, 39
76, 37, 39, 42
77, 48, 47, 46
78, 48, 46, 43
79, 46, 45, 44
80, 46, 44, 43
81, 48, 43, 44
82, 48, 44, 45
83, 51, 46, 47
84, 51, 47, 50
85, 52, 45, 46
86, 52, 46, 51
87, 49, 48, 45
88, 49, 45, 52
89, 50, 47, 48
90, 50, 48, 49
91, 52, 51, 50
92, 52, 50, 49

Colors, 92
Triangle:, Red:, Green:, Blue:
1, 27, 34, 59
2, 27, 34, 59
3, 27, 34, 59
4, 27, 34, 59
5, 27, 34, 59
6, 27, 34, 59
7, 27, 34, 59
8, 27, 34, 59
9, 27, 34, 59
10, 27, 34, 59
11, 27, 34, 59
12, 27, 34, 59
13, 27, 34, 59
14, 27, 34, 59
15, 27, 34, 59
16, 27, 34, 59
17, 27, 34, 59
18, 27, 34, 59
19, 27, 34, 59
20, 27, 34, 59
21, 27, 34, 59
22, 27, 34, 59
23, 27, 34, 59
24, 27, 34, 59
25, 27, 34, 59
26, 27, 34, 59
27, 27, 34, 59
28, 27, 34, 59
29, 27, 34, 59
30, 27, 34, 59
31, 27, 34, 59
32, 27, 34, 59
33, 27, 34, 59
34, 27, 34, 59
35, 27, 34, 59
36, 27, 34, 59
37, 27, 34, 59
38, 27, 34, 59
39, 27, 34, 59
40, 27, 34, 59
41, 27, 34, 59
42, 27, 34, 59
43, 27, 34, 59
44, 27, 34, 59
45, 27, 34, 59
46, 27, 34, 59
