Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Circle.004, 1, 129, 1, 256

Vertices, 129
Vertice:, X:, Y:, Z:
1, -1.0025843381881714, -2.0367352962493896, -1.2927565574645996
2, -1.0085011720657349, -2.037415027618408, -1.3528268337249756
3, -1.0260239839553833, -2.0380687713623047, -1.4105886220932007
4, -1.0544798374176025, -2.0386710166931152, -1.4638221263885498
5, -1.0927749872207642, -2.039198875427246, -1.510481834411621
6, -1.1394375562667847, -2.0396323204040527, -1.5487743616104126
7, -1.1926745176315308, -2.039954423904419, -1.5772283673286438
8, -1.250440001487732, -2.0401525497436523, -1.594750165939331
9, -1.3105140924453735, -2.04021954536438, -1.600666582584381
10, -1.370587944984436, -2.0401525497436523, -1.5947502255439758
11, -1.4283535480499268, -2.03995418548584, -1.5772283673286438
12, -1.4815905094146729, -2.0396323204040527, -1.5487744212150574
13, -1.5282531380653381, -2.039199113845825, -1.510481834411621
14, -1.5665481686592102, -2.0386710166931152, -1.4638222455978394
15, -1.5950039625167847, -2.0380685329437256, -1.4105886220932007
16, -1.6125269532203674, -2.037415027618408, -1.3528268337249756
17, -1.6184437274932861, -2.0367352962493896, -1.2927566170692444
18, -1.6125268936157227, -2.036055564880371, -1.2326862812042236
19, -1.59500390291214, -2.0354018211364746, -1.1749244928359985
20, -1.5665481090545654, -2.034799575805664, -1.1216908693313599
21, -1.5282531380653381, -2.034271478652954, -1.0750312805175781
22, -1.481590449810028, -2.0338380336761475, -1.0367387533187866
23, -1.4283535480499268, -2.0335161685943604, -1.0082848072052002
24, -1.3705878257751465, -2.033317804336548, -0.9907629489898682
25, -1.3105138540267944, -2.0332508087158203, -0.9848467111587524
26, -1.2504396438598633, -2.033317804336548, -0.9907630681991577
27, -1.1926740407943726, -2.0335161685943604, -1.0082850456237793
28, -1.139437198638916, -2.0338380336761475, -1.0367388725280762
29, -1.0927746295928955, -2.034271478652954, -1.0750316381454468
30, -1.054479718208313, -2.034799337387085, -1.121691346168518
31, -1.0260239839553833, -2.0354018211364746, -1.1749249696731567
32, -1.0085011720657349, -2.036055564880371, -1.2326867580413818
33, -1.0085011720657349, -2.0002286434173584, -1.233092188835144
34, -1.0260239839553833, -1.9995750188827515, -1.1753302812576294
35, -1.054479718208313, -1.9989726543426514, -1.1220967769622803
36, -1.0927746295928955, -1.998444676399231, -1.075437068939209
37, -1.139437198638916, -1.9980113506317139, -1.037144422531128
38, -1.192674160003662, -1.9976893663406372, -1.0086904764175415
39, -1.2504396438598633, -1.9974911212921143, -0.9911686182022095
40, -1.3105137348175049, -1.9974242448806763, -0.9852520227432251
41, -1.3705878257751465, -1.9974911212921143, -0.9911684989929199
42, -1.4283534288406372, -1.9976894855499268, -1.0086901187896729
43, -1.481590449810028, -1.9980113506317139, -1.0371441841125488
44, -1.5282531380653381, -1.998444676399231, -1.0754367113113403
45, -1.5665481090545654, -1.998972773551941, -1.122096300125122
46, -1.59500390291214, -1.999575138092041, -1.1753299236297607
47, -1.6125268936157227, -2.0002286434173584, -1.2330917119979858
48, -1.6184436678886414, -2.000908613204956, -1.2931619882583618
49, -1.6125269532203674, -2.0015883445739746, -1.3532322645187378
50, -1.59500390291214, -2.002241849899292, -1.4109939932823181
51, -1.5665481090545654, -2.0028443336486816, -1.4642276763916016
52, -1.5282531380653381, -2.0033721923828125, -1.5108872652053833
53, -1.4815905690193176, -2.003805637359619, -1.5491797924041748
54, -1.4283534288406372, -2.0041275024414062, -1.5776337385177612
55, -1.3705880641937256, -2.0043258666992188, -1.5951555967330933
56, -1.3105140924453735, -2.0043928623199463, -1.6010720133781433
57, -1.2504398822784424, -2.0043258666992188, -1.5951555967330933
58, -1.1926745176315308, -2.0041275024414062, -1.5776336789131165
59, -1.1394375562667847, -2.00380539894104, -1.54917973279953
60, -1.0927749872207642, -2.0033721923828125, -1.5108872056007385
61, -1.054479956626892, -2.0028443336486816, -1.4642274975776672
62, -1.0260239839553833, -2.002241849899292, -1.410994052886963
63, -1.0085011720657349, -2.0015881061553955, -1.353232204914093
64, -1.0025843381881714, -2.000908374786377, -1.2931619882583618
65, -1.017980933189392, -2.000908374786377, -1.2931620478630066
66, -1.023601770401001, -2.001554250717163, -1.350228726863861
67, -1.0402487516403198, -2.0021750926971436, -1.4051024317741394
68, -1.0672816038131714, -2.0027475357055664, -1.4556742310523987
69, -1.1036616563796997, -2.003249168395996, -1.5000009536743164
70, -1.147991418838501, -2.0036606788635254, -1.5363788604736328
71, -1.1985663175582886, -2.0039665699005127, -1.5634101033210754
72, -1.2534435987472534, -2.004154920578003, -1.5800559520721436
73, -1.310513973236084, -2.004218578338623, -1.585676372051239
74, -1.367584228515625, -2.004154920578003, -1.5800558924674988
75, -1.4224613904953003, -2.0039665699005127, -1.5634101629257202
76, -1.4730366468429565, -2.0036606788635254, -1.5363788604736328
77, -1.5173662304878235, -2.003249168395996, -1.5000010132789612
78, -1.5537464022636414, -2.0027475357055664, -1.4556742906570435
79, -1.5807794332504272, -2.0021753311157227, -1.4051023721694946
80, -1.5974262356758118, -2.001554250717163, -1.3502286672592163
81, -1.603047251701355, -2.000908613204956, -1.2931619882583618
82, -1.597426176071167, -2.00026273727417, -1.2360951900482178
83, -1.5807793736457825, -1.9996417760849, -1.1812214851379395
84, -1.5537464022636414, -1.9990695714950562, -1.1306495666503906
85, -1.517366111278534, -1.9985679388046265, -1.0863230228424072
86, -1.473036527633667, -1.9981563091278076, -1.0499449968338013
87, -1.4224613904953003, -1.9978504180908203, -1.0229138135910034
88, -1.3675841093063354, -1.99766206741333, -1.0062681436538696
89, -1.3105137348175049, -1.99759840965271, -1.0006475448608398
90, -1.2534433603286743, -1.9976619482040405, -1.0062681436538696
91, -1.198566198348999, -1.9978504180908203, -1.0229140520095825
92, -1.1479910612106323, -1.998156189918518, -1.04994535446167
93, -1.1036615371704102, -1.998567819595337, -1.0863232612609863
94, -1.0672813653945923, -1.9990695714950562, -1.1306500434875488
95, -1.0402485132217407, -1.9996417760849, -1.1812219619750977
96, -1.0236016511917114, -2.00026273727417, -1.236095666885376
