Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.035, 1, 53, 1, 200

Vertices, 53
Vertice:, X:, Y:, Z:
1, -0.8843364149824993, -2.0314517598599195, -0.9055431224405766
2, -0.8985723415389657, -2.0216557569801807, -0.9169139731675386
3, -0.893064328469336, -2.01802595006302, -0.9480967596173286
4, -0.8874895905610174, -2.0135464519262314, -0.9289929247461259
5, -0.8737683352082968, -2.0314794899895787, -0.9079936929047108
6, -0.8622472640126944, -2.0266041713766754, -0.9431987032294273
7, -0.8649416975677013, -2.0315522495657206, -0.9143015127629042
8, -0.8831480677472427, -2.0243852871935815, -0.9565898198634386
9, -0.8746776087209582, -2.018370426259935, -0.9464635569602251
10, -0.8974557192996144, -2.0238023145939223, -0.9527567941695452
11, -0.8581047784537077, -2.031682184897363, -0.9262468116357923
12, -0.8581268955022097, -2.0318373423069715, -0.9396122149191797
13, -0.9074648171663284, -2.0239296938525513, -0.9393951809033751
14, -0.8759648092091084, -2.014886670745909, -0.9280262808315456
15, -0.8896027649752796, -2.0154442759230733, -0.9442023020237684
16, -0.8642607145011425, -2.0319729140028358, -0.9519337769597769
17, -0.8688470395281911, -2.024276834796183, -0.9500687699764967
18, -0.8796751126646996, -2.0164367058314383, -0.946233487688005
19, -0.8781272545456886, -2.0320691792294383, -0.9604385904967785
20, -0.8642685599625111, -2.0262531854677945, -0.9198741381987929
21, -0.8915497772395611, -2.0179203315638006, -0.9180280026048422
22, -0.8943816078826785, -2.032062037847936, -0.9598068166524172
23, -0.9054836463183165, -2.03198167309165, -0.9523623716086149
24, -0.9044148325920105, -2.0261068497784436, -0.9173366287723184
25, -0.8626083396375179, -2.023914520686958, -0.9356323934625834
26, -0.9081605263054371, -2.023896061873529, -0.9306156444363296
27, -0.9123211670666933, -2.03184259776026, -0.9404175141826272
28, -0.8629958890378475, -2.023862254281994, -0.9269538866356015
29, -0.9048356674611568, -2.0237311426899396, -0.9452256802469492
30, -0.9116893652826548, -2.0316586392000318, -0.9241640362888575
31, -0.9042443707585335, -2.031536877155304, -0.9130626562982798
32, -0.9022337161004543, -2.0195917855016887, -0.9251349163241684
33, -0.8950384613126516, -2.0314719108864665, -0.9073230121284723
34, -0.888607086148113, -2.0233409425563877, -0.910780830308795
35, -0.8819464147090912, -2.013662793673575, -0.9374038791283965
36, -0.8720749532803893, -2.023870083852671, -0.9141202569007874
37, -0.8827581348596141, -2.013674020767212, -0.9286384456790984
38, -0.898596846498549, -2.0164670147933066, -0.9299412090331316
39, -0.8817773263435811, -2.01643858384341, -0.9196422398090363
40, -0.8916578167118132, -2.0153805688023567, -0.9238767242059112
41, -0.8945173379033804, -2.026230923598632, -0.9102191627025604
42, -0.8764648837968707, -2.0243336053099483, -0.9550641626119614
43, -0.8888279641978443, -2.013837437145412, -0.9379656268283725
44, -0.8743475386872888, -2.015496227890253, -0.9367328106891364
45, -0.903062341734767, -2.0266908484045416, -0.9508551862090826
46, -0.8899653423577547, -2.0243474452290684, -0.9562762696295977
47, -0.8675519842654467, -2.020014039473608, -0.9408792527392507
48, -0.8985090469941497, -2.01671278802678, -0.9387475163675845
49, -0.8641633074730635, -2.022061576601118, -0.9357819815631956
50, -0.8653323240578175, -2.0206066656392068, -0.9358982157427818
51, -0.8700258359313011, -2.0196665700059384, -0.9218956055119634
52, -0.8804609475191683, -2.023829928250052, -0.9105618447065353
53, -0.8743009585887194, -2.015334696508944, -0.9279151819646358

Triangles, 100
Triangle:, Side1:, Side2:, Side3:
1, 1, 33, 7
2, 44, 50, 47
3, 5, 1, 7
4, 18, 9, 42
5, 52, 1, 5
6, 15, 48, 43
7, 36, 52, 5
8, 13, 50, 35
9, 48, 3, 29
10, 12, 11, 7
11, 17, 47, 6
12, 16, 12, 7
13, 15, 18, 3
14, 29, 13, 48
15, 19, 16, 7
16, 40, 38, 32
