Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Plane.017, 1, 8, 1, 12

Vertices, 8
Vertice:, X:, Y:, Z:
1, -1.333247423171997, -2.0002024183577873, -1.1701688766479492
2, -1.333247423171997, -2.0002024183577873, -1.1620522141456604
3, -1.0452651977539062, -2.0034611234969475, -1.1620523929595947
4, -1.0452651977539062, -2.0034611234969475, -1.1701690554618835
5, -1.0453298091888428, -2.0091750631636955, -1.170168936252594
6, -1.0453298091888428, -2.0091748247451164, -1.16205233335495
7, -1.3333120346069336, -2.005915881187377, -1.16205233335495
8, -1.3333120346069336, -2.005915881187377, -1.1701689958572388

Triangles, 12
Triangle:, Side1:, Side2:, Side3:
1, 1, 4, 3
2, 1, 3, 2
3, 3, 4, 5
4, 3, 5, 6
5, 4, 1, 8
6, 4, 8, 5
7, 1, 2, 7
8, 1, 7, 8
9, 2, 3, 6
10, 2, 6, 7
11, 6, 5, 8
12, 6, 8, 7

Colors, 12
Triangle:, Red:, Green:, Blue:
1, 204, 204, 204
2, 204, 204, 204
3, 204, 204, 204
4, 204, 204, 204
5, 204, 204, 204
6, 204, 204, 204
7, 204, 204, 204
8, 204, 204, 204
9, 204, 204, 204
10, 204, 204, 204
11, 204, 204, 204
12, 204, 204, 204

Textures, 0
UV Map Id:, Texture_Path

UVMaps, 0
Triangle:, UV Map Id:, vector1_uv_x, vector1_uv_y, vector2_uv_x, vector2_uv_y, vector3_uv_x, vector3_uv_x
