Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Circle.009, 1, 25, 1, 48

Vertices, 25
Vertice:, X:, Y:, Z:
1, 10.445566624403, -1.0050584077835083, 0.026149943470954895
2, 10.445566648617387, -1.1243197079747915, 0.21602877974510193
3, 10.445566665381193, -1.065902553498745, -0.049101293087005615
4, 10.445566633716226, -1.0179637596011162, 0.15013030916452408
5, 10.445566723123193, -1.267244890332222, -0.005839906632900238
6, 10.446769213303924, -1.0238990113139153, 0.14641673117876053
7, 10.496075196191669, -1.1243201307952404, -0.07173866033554077
8, 10.49607521854341, -1.2193055599927902, -0.04910155385732651
9, 10.445566706359386, -1.280150055885315, 0.11813996359705925
10, 10.445566691458225, -1.160888073965907, -0.07173869013786316
11, 10.445566676557064, -1.2193053141236305, 0.19339145720005035
12, 10.496075147762895, -1.0179637223482132, -0.005839869379997253
13, 10.496075125411153, -1.0050586760044098, 0.11814071238040924
14, 10.496075227856636, -1.2801501005887985, 0.026149321347475052
15, 10.496075140312314, -1.0659031569957733, 0.19339168816804886
16, 10.496075201779604, -1.2672449499368668, 0.15013021975755692
17, 10.496075168251991, -1.1608887556940317, 0.21602876484394073
18, 10.445566633716226, -1.0325675457715988, 0.03534896671772003
19, 10.445566643029451, -1.0428918153047562, 0.13453326001763344
20, 10.445566654205322, -1.1279765851795673, 0.18725205212831497
21, 10.44556667841971, -1.203965064138174, 0.1691422015428543
22, 10.445566710084677, -1.2423167377710342, 0.009757090359926224
23, 10.445566698908806, -1.2526408731937408, 0.1089409850537777
24, 10.445566667243838, -1.0812428630888462, -0.024852022528648376
25, 10.44556668587029, -1.1572312796488404, -0.04296191781759262

Triangles, 32
Triangle:, Side1:, Side2:, Side3:
1, 17, 11, 16
2, 15, 2, 17
3, 14, 9, 5
4, 15, 4, 2
5, 7, 10, 3
6, 8, 10, 7
7, 13, 4, 15
8, 16, 11, 9
9, 8, 5, 10
10, 7, 3, 12
11, 3, 1, 12
12, 16, 9, 14
13, 13, 1, 4
14, 14, 5, 8
15, 17, 2, 11
16, 12, 1, 13
17, 4, 1, 18
18, 4, 18, 19
19, 11, 2, 20
20, 11, 20, 21
21, 2, 4, 19
22, 2, 19, 20
23, 5, 9, 23
24, 5, 23, 22
25, 3, 10, 25
26, 3, 25, 24
27, 10, 5, 22
28, 10, 22, 25
29, 9, 11, 21
30, 9, 21, 23
31, 1, 3, 24
32, 1, 24, 18

Colors, 32
Triangle:, Red:, Green:, Blue:
1, 1, 1, 1
2, 1, 1, 1
3, 1, 1, 1
4, 1, 1, 1
5, 1, 1, 1
6, 1, 1, 1
7, 1, 1, 1
8, 1, 1, 1
9, 1, 1, 1
10, 1, 1, 1
11, 1, 1, 1
12, 1, 1, 1
13, 1, 1, 1
14, 1, 1, 1
15, 1, 1, 1
16, 1, 1, 1
17, 1, 1, 1
18, 1, 1, 1
19, 1, 1, 1
20, 1, 1, 1
21, 1, 1, 1
22, 1, 1, 1
23, 1, 1, 1
24, 1, 1, 1
25, 1, 1, 1
26, 1, 1, 1
27, 1, 1, 1
28, 1, 1, 1
29, 1, 1, 1
30, 1, 1, 1
31, 1, 1, 1
32, 1, 1, 1

Textures, 0
UV Map Id:, Texture Wrapping, Texture_Path

UVMaps, 0
Triangle:, UV Map Id:, vector1_uv_x, vector1_uv_y, vector2_uv_x, vector2_uv_y, vector3_uv_x, vector3_uv_x
