Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Circle.016, 1, 117, 1, 320

Vertices, 117
Vertice:, X:, Y:, Z:
1, -1.948395848274231, 0.1752166748046875, -5.13329005241394
2, 1.7186298370361328, -0.279754638671875, -5.860084772109985
3, -1.9483616352081299, 0.05412483215332031, -4.916952610015869
4, 1.7191230058670044, 0.05505943298339844, -5.570597887039185
5, -1.948326826095581, -0.14596939086914062, -4.760170221328735
6, 1.917415738105774, -0.034820556640625, -4.831601619720459
7, -1.9482858180999756, -0.3959465026855469, -4.688137769699097
8, 1.7191202640533447, -0.11092948913574219, -4.872963190078735
9, -1.948244333267212, -0.6561775207519531, -4.7136030197143555
10, 2.1157381534576416, -0.2797584533691406, -4.770585298538208
11, -1.9482053518295288, -0.8843154907226562, -4.831598997116089
12, 1.7186418771743774, -0.7155590057373047, -5.828482627868652
13, -1.9482505321502686, -1.0783443450927734, -5.076318264007568
14, 1.9168381690979004, -1.0165424346923828, -5.666178464889526
15, 1.7191381454467773, 0.031053543090820312, -5.038627624511719
16, -1.9484772682189941, -1.1194229125976562, -5.376321077346802
17, 1.7188037633895874, -0.9712543487548828, -5.055070161819458
18, -1.948618769645691, -1.046030044555664, -5.609113454818726
19, 1.9172929525375366, -0.7731742858886719, -4.760174989700317
20, -1.9486674070358276, -0.8843173980712891, -5.799069166183472
21, 1.9169520139694214, -0.034820556640625, -5.799070358276367
22, -1.9486277103424072, -0.6561832427978516, -5.917066335678101
23, 1.9169920682907104, -0.2629566192626953, -5.917067289352417
24, -1.9485864639282227, -0.3959484100341797, -5.942532539367676
25, 2.115248203277588, -1.0043830871582031, -5.1340086460113525
26, -1.9485448598861694, -0.14597129821777344, -5.870499610900879
27, 1.7191017866134644, -0.3052406311035156, -4.7735936641693115
28, 1.9170010089874268, 0.1268939971923828, -5.609109163284302
29, 1.7188628911972046, -1.0042572021484375, -5.4966466426849365
30, -1.9487824440002441, 0.09740066528320312, -5.666183948516846
31, 1.9173760414123535, -0.2629566192626953, -4.713603734970093
32, -1.9484511613845825, 0.20033836364746094, -5.376799821853638
33, -1.7503902912139893, -0.9501914978027344, -5.592043161392212
34, 2.1152663230895996, -0.30524635314941406, -5.857078790664673
35, -1.7498819828033447, -0.6393833160400391, -4.7705864906311035
36, 1.917224645614624, -1.0943546295166016, -5.133285760879517
37, 1.917142629623413, 0.200286865234375, -5.376316070556641
38, -2.1468162536621094, 0.05211830139160156, -5.055065393447876
39, -1.750372290611267, -0.8082103729248047, -5.757706642150879
40, -2.1472156047821045, -0.2801017761230469, -4.770623445510864
41, -1.7496564388275146, -0.28009796142578125, -5.86004638671875
42, 1.9170336723327637, -0.5231895446777344, -5.942532777786255
43, 2.1159636974334717, -0.6390438079833984, -5.860045433044434
44, -2.1465184688568115, -0.6138916015625, -4.773592472076416
45, 2.115553140640259, 0.08249282836914062, -5.503581285476685
46, -2.1464998722076416, -0.8082103729248047, -4.872962713241577
47, 2.1152477264404297, -0.110931396484375, -5.757709741592407
48, -1.7498942613601685, -0.20357894897460938, -4.802187204360962
49, 2.1155643463134766, -0.97125244140625, -5.575604677200317
50, -2.1468052864074707, -1.0016326904296875, -5.127094745635986
51, 1.9171690940856934, -1.119476318359375, -5.376796722412109
52, -2.1464970111846924, -0.9741973876953125, -5.570596218109131
53, -1.7500560283660889, 0.05211639404296875, -5.575605630874634
54, 1.9173343181610107, -0.5231914520263672, -4.688138246536255
55, 2.1154885292053223, 0.05494117736816406, -5.060098648071289
56, 1.7184041738510132, -0.6390399932861328, -4.770624876022339
57, 1.9172590970993042, -0.9732608795166016, -4.916952848434448
58, -2.1469902992248535, -0.6393852233886719, -5.8600828647613525
59, 1.9170749187469482, -0.7731685638427734, -5.870499849319458
60, -2.1469781398773193, -0.2035808563232422, -5.828483581542969
61, -1.7501318454742432, -0.9740791320800781, -5.060100317001343
62, 1.71914803981781, 0.09972572326660156, -5.247416734695435
63, 2.1157259941101074, -0.7155628204345703, -4.802189350128174
64, -1.750400185585022, -1.0188617706298828, -5.3832550048828125
65, -1.7503535747528076, -0.6138973236083984, -5.857077360153198
66, -2.146757125854492, 0.08511924743652344, -5.49664568901062
67, 1.9173697233200073, 0.15920639038085938, -5.07631778717041
68, -1.7503721714019775, 0.08524513244628906, -5.134007930755615
69, -0.08463513478636742, 20.756079852581024, -2.0105055570602417
70, -0.08463514968752861, 21.056408658623695, -2.3401078656315804
71, -0.08463515713810921, 20.98569794744253, -2.410818535834551
72, -0.08463514596223831, 20.632144510746002, -2.010848581790924
73, 0.025092288851737976, 20.632144540548325, -2.010848581790924
74, 0.02509227767586708, 20.98569794744253, -2.410818535834551
75, 0.025092288851737976, 21.056408658623695, -2.3401078656315804
76, 0.025092296302318573, 20.756079822778702, -2.0105055272579193
77, 0.01406015083193779, 20.909816399216652, -2.4845868833363056
78, 0.026434224098920822, 21.24919694662094, -2.441653087269515
79, -0.0816258005797863, 21.249197274446487, -2.4561366755515337
80, 0.013029832392930984, 21.11676187813282, -2.6199807822704315
81, -0.06089433655142784, 20.907701179385185, -2.4132082127034664
82, -0.07534513622522354, 21.117459699511528, -2.27976793050766
83, -0.0676426850259304, 21.061017986387014, -2.6212914437055588
84, -0.027595786806841716, 21.27398817241192, -2.448894154602897
85, 0.012450829148292542, 21.061015451326966, -2.2764949798583984
86, -1.243849515914917, -0.13086891174316406, -3.570459246635437
87, -1.2438493967056274, -0.7077102661132812, -3.570459246635437
88, -0.9882873892784119, -0.7077121734619141, -3.6389365196228027
89, -0.9882872700691223, -0.13086700439453125, -3.638936996459961
90, -1.7498102188110352, -0.13086891174316406, -5.191518068313599
91, -1.7498103380203247, -0.7077121734619141, -5.458730936050415
92, -1.5979753732681274, -0.7077121734619141, -5.527208566665649
93, -1.597975492477417, -0.13086891174316406, -5.259995698928833
94, 0.9529857635498047, -0.13086700439453125, -3.638936996459961
95, 0.9529857039451599, -0.7077102661132812, -3.638936996459961
96, 1.2085479497909546, -0.7077121734619141, -3.5704593658447266
97, 1.2085480690002441, -0.13086891174316406, -3.570459008216858
98, 1.5741990804672241, -0.13086891174316406, -5.259995698928833
99, 1.5741989612579346, -0.7077102661132812, -5.52720832824707
100, 1.7145087718963623, -0.7077102661132812, -5.458731174468994
101, 1.7145086526870728, -0.13086891174316406, -5.191518068313599
102, 1.5378648042678833, -0.6653995513916016, -5.192980051040649
103, 1.5378646850585938, -0.7254428863525391, -5.272947072982788
104, 1.4978646039962769, -0.7254428863525391, -5.272947311401367
105, 1.4978646039962769, -0.6653995513916016, -5.192979335784912
106, 1.213972568511963, -3.045257568359375, -3.242197334766388
107, 1.2139724493026733, -3.1053028106689453, -3.3221644163131714
108, 1.173972249031067, -3.1053028106689453, -3.322163999080658
109, 1.173972249031067, -3.045259475708008, -3.2421968579292297
110, -1.1746783256530762, -3.045257568359375, -3.2421973943710327
111, -1.1746785640716553, -3.1053028106689453, -3.322164535522461
112, -1.2146786451339722, -3.1053028106689453, -3.3221638202667236
113, -1.214678406715393, -3.045259475708008, -3.24219673871994
114, -1.4985706806182861, -0.6653995513916016, -5.192979097366333
115, -1.4985707998275757, -0.7254428863525391, -5.272947311401367
116, -1.5385711193084717, -0.7254428863525391, -5.27294659614563
117, -1.5385711193084717, -0.6653995513916016, -5.192979574203491

Triangles, 178
Triangle:, Side1:, Side2:, Side3:
1, 38, 1, 32
2, 38, 32, 66
3, 29, 14, 12
4, 1, 68, 32
5, 29, 51, 14
6, 8, 6, 31
7, 25, 47, 34
8, 52, 46, 44
9, 52, 40, 38
10, 1, 38, 3
11, 68, 1, 3
12, 23, 34, 47
13, 4, 29, 12
14, 62, 67, 15
15, 14, 43, 59
16, 68, 3, 48
17, 3, 38, 40
18, 3, 40, 5
19, 48, 3, 5
20, 19, 63, 57
21, 52, 44, 40
22, 56, 57, 17
23, 4, 56, 17
24, 15, 6, 8
25, 68, 35, 61
26, 5, 40, 7
27, 48, 5, 7
28, 56, 19, 57
29, 31, 10, 54
30, 51, 49, 14
31, 59, 43, 42
32, 48, 7, 35
33, 7, 40, 44
34, 7, 44, 9
35, 35, 7, 9
36, 27, 31, 54
37, 21, 47, 45
38, 21, 45, 28
39, 12, 42, 2
40, 36, 25, 51
41, 9, 44, 46
42, 9, 46, 11
43, 35, 9, 11
44, 68, 65, 41
45, 4, 15, 8
46, 28, 45, 37
47, 62, 37, 67
48, 35, 11, 61
49, 11, 46, 50
50, 11, 50, 13
51, 61, 11, 13
52, 57, 25, 36
53, 52, 38, 66
54, 52, 60, 58
55, 67, 55, 6
56, 27, 54, 56
57, 4, 62, 15
58, 4, 12, 2
59, 23, 47, 21
60, 4, 27, 56
61, 4, 21, 28
62, 13, 50, 16
63, 61, 13, 16
64, 61, 16, 64
65, 16, 50, 52
66, 14, 49, 43
67, 68, 33, 39
68, 42, 43, 34
69, 54, 10, 63
70, 16, 52, 18
71, 64, 16, 18
72, 64, 18, 33
73, 17, 57, 36
74, 56, 54, 19
75, 25, 34, 43
76, 4, 28, 37
77, 6, 55, 10
78, 18, 52, 20
79, 33, 18, 20
80, 33, 20, 39
81, 20, 52, 58
82, 55, 67, 37
83, 2, 42, 23
84, 52, 50, 46
85, 15, 67, 6
86, 20, 58, 22
87, 39, 20, 22
88, 39, 22, 65
89, 52, 66, 60
90, 25, 55, 45
91, 8, 31, 27
92, 37, 62, 4
93, 55, 37, 45
94, 22, 58, 24
95, 65, 22, 24
96, 65, 24, 41
97, 24, 58, 60
98, 4, 8, 27
99, 42, 34, 23
100, 2, 23, 21
101, 12, 59, 42
102, 24, 60, 26
103, 41, 24, 26
104, 68, 39, 65
105, 54, 63, 19
106, 2, 21, 4
107, 25, 63, 10
108, 4, 17, 29
109, 57, 63, 25
110, 26, 60, 30
111, 41, 26, 30
