Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Cylinder.003, 1, 56, 1, 156

Vertices, 56
Vertice:, X:, Y:, Z:
1, 1.8291580444201827, -2.0292672384530306, -1.2615997791290283
2, -1.8719390630722046, 0.684119462966919, 1.3880620002746582
3, -1.9068635702133179, -2.062612297013402, 1.2253161072731018
4, -1.8764761686325073, -2.0361814768984914, -1.2615997791290283
5, 1.8149744272232056, -2.0386120388284326, -1.2615997791290283
6, -1.9104136228561401, 0.681427001953125, 1.3880620002746582
7, 1.8232269529253244, 0.12287163734436035, -1.2615997791290283
8, -1.8764761686325073, -2.06316995061934, 1.2253161072731018
9, 1.8315953016281128, -2.0424767485819757, 1.2253161072731018
10, 1.8507313262671232, 0.10604071617126465, -1.2615997791290283
11, 1.8415277125313878, -2.031297229230404, 1.2253161072731018
12, -1.910211205482483, 0.09832596778869629, -1.2615997791290283
13, 1.812400283291936, 0.09789347648620605, -1.231873631477356
14, 1.8143170569092035, -2.0602405536919832, -1.2615997791290283
15, -1.896269679069519, -2.0701416861265898, -1.2615997791290283
16, -1.8849414587020874, -2.0301651544868946, 1.2253161072731018
17, 1.8321809587068856, -2.070522105321288, -1.2615997791290283
18, 1.8507313318550587, 0.684119462966919, 1.3880620002746582
19, -1.8910750150680542, 0.10218334197998047, -1.2615997791290283
20, 1.8315953016281128, 0.10218334197998047, -1.2615997791290283
21, -1.910269856452942, 0.09659218788146973, -1.2492512464523315
22, 1.8508888240903616, -2.0482369009405375, 1.2253161072731018
23, 1.846885739825666, -2.062273538671434, -1.2615997791290283
24, -1.908957600593567, -2.0411227978765965, 1.2253161072731018
25, 1.8507820069789886, -2.047083269106224, -1.2615997791290283
26, -1.9068635702133179, -2.0367391174659133, -1.2615997791290283
27, -1.8719478845596313, -2.0491693131043576, -1.2615997791290283
28, 1.8507902976125479, -2.0360863292589784, 1.211584985256195
29, 1.8507904279977083, 0.08800983428955078, -1.2749475240707397
30, 1.8232267703860998, 0.6672890186309814, 1.3880620002746582
31, 1.8434389671310782, -2.0334116108715534, -1.2615997791290283
32, -1.897955060005188, -2.0306857768446207, 1.2253161072731018
33, 1.839963967911899, 0.708665132522583, 1.3880620002746582
34, 1.822962213307619, -2.03126641176641, 1.2253161072731018
35, -1.899443507194519, 0.12287163734436035, -1.2615997791290283
36, -1.889722466468811, -2.02915364690125, -1.2615997791290283
37, -1.8718339204788208, -2.044151225592941, 1.2253161072731018
38, 1.8118313234299421, -2.046948221512139, 1.2253161072731018
39, -1.8718801736831665, 0.08670854568481445, -1.2565970420837402
40, -1.8718801736831665, -2.0124862417578697, 1.2165427803993225
41, -1.8910750150680542, -2.0424767485819757, 1.2253161072731018
42, 1.812459271401167, 0.6918344497680664, 1.3880620002746582
43, -1.8827062845230103, 0.08149504661560059, -1.2615997791290283
44, -1.8827062845230103, 0.708665132522583, 1.3880620002746582
45, -1.8719390630722046, 0.10604071617126465, -1.2615997791290283
46, 1.818909247405827, -2.0652044396847486, 1.2253161072731018
47, -1.8768032789230347, -2.0639762887731194, -1.2615997791290283
48, -1.889722228050232, -2.07019772939384, 1.2253161072731018
49, -1.9094175100326538, -2.056199472397566, -1.2615997791290283
50, 1.8329480127431452, -2.0701977871358395, 1.2253161072731018
51, 1.8124592807143927, 0.09832596778869629, -1.2615997791290283
52, 1.8399638226255774, 0.08149504661560059, -1.2615997791290283
53, 1.8124000895768404, -2.0459698617924005, 1.2042392492294312
54, 1.846194377169013, -2.06316960696131, 1.2253161072731018
55, -1.910269856452942, -2.0565356356091797, 1.17041015625
56, -1.910269856452942, -2.0565356356091797, 1.17041015625

Triangles, 78
Triangle:, Side1:, Side2:, Side3:
1, 8, 48, 3
2, 22, 34, 11
3, 21, 55, 39
4, 13, 28, 53
5, 10, 18, 33
6, 47, 37, 27
7, 26, 32, 24
8, 47, 49, 15
9, 47, 27, 4
10, 22, 38, 34
11, 30, 33, 18
12, 17, 46, 50
13, 21, 40, 55
14, 11, 1, 31
15, 1, 5, 14
16, 23, 54, 22
17, 26, 24, 49
18, 29, 28, 13
19, 17, 54, 23
20, 27, 37, 4
21, 14, 46, 17
22, 22, 46, 38
23, 35, 6, 12
24, 25, 11, 31
25, 39, 55, 40
26, 29, 53, 28
27, 1, 14, 17
28, 23, 22, 25
29, 15, 48, 47
30, 22, 50, 46
31, 51, 30, 52
32, 47, 4, 36
33, 36, 16, 32
34, 43, 6, 2
35, 12, 43, 45
36, 10, 7, 51
37, 1, 17, 23
38, 22, 54, 50
39, 30, 42, 33
40, 7, 33, 42
41, 47, 26, 49
42, 8, 32, 16
43, 47, 48, 8
44, 49, 24, 3
45, 1, 23, 25
46, 10, 51, 52
47, 49, 3, 15
48, 4, 16, 36
49, 4, 37, 16
50, 13, 53, 29
51, 51, 42, 30
52, 35, 44, 6
53, 1, 25, 31
54, 14, 38, 46
55, 6, 44, 2
56, 10, 33, 7
57, 45, 44, 35
58, 36, 32, 26
59, 47, 36, 26
60, 7, 42, 51
61, 25, 22, 11
62, 52, 18, 10
63, 12, 45, 35
64, 8, 16, 37
65, 1, 11, 34
66, 47, 8, 37
67, 5, 38, 14
68, 8, 3, 24
69, 12, 6, 43
70, 1, 34, 5
71, 52, 30, 18
72, 39, 40, 21
73, 5, 34, 38
74, 45, 2, 44
75, 43, 2, 45
76, 15, 3, 48
77, 8, 24, 32
78, 17, 50, 54

Colors, 78
Triangle:, Red:, Green:, Blue:
1, 1, 1, 1
2, 1, 1, 1
3, 1, 1, 1
4, 1, 1, 1
5, 1, 1, 1
6, 1, 1, 1
7, 1, 1, 1
8, 1, 1, 1
9, 1, 1, 1
10, 1, 1, 1
11, 1, 1, 1
12, 1, 1, 1
13, 1, 1, 1
14, 1, 1, 1
15, 1, 1, 1
16, 1, 1, 1
17, 1, 1, 1
18, 1, 1, 1
19, 1, 1, 1
20, 1, 1, 1
21, 1, 1, 1
22, 1, 1, 1
23, 1, 1, 1
24, 1, 1, 1
25, 1, 1, 1
26, 1, 1, 1
27, 1, 1, 1
28, 1, 1, 1
29, 1, 1, 1
30, 1, 1, 1
31, 1, 1, 1
32, 1, 1, 1
33, 1, 1, 1
34, 1, 1, 1
35, 1, 1, 1
36, 1, 1, 1
37, 1, 1, 1
38, 1, 1, 1
39, 1, 1, 1
40, 1, 1, 1
41, 1, 1, 1
42, 1, 1, 1
43, 1, 1, 1
44, 1, 1, 1
45, 1, 1, 1
46, 1, 1, 1
47, 1, 1, 1
48, 1, 1, 1
49, 1, 1, 1
50, 1, 1, 1
51, 1, 1, 1
52, 1, 1, 1
53, 1, 1, 1
54, 1, 1, 1
55, 1, 1, 1
56, 1, 1, 1
57, 1, 1, 1
58, 1, 1, 1
59, 1, 1, 1
60, 1, 1, 1
61, 1, 1, 1
62, 1, 1, 1
63, 1, 1, 1
64, 1, 1, 1
65, 1, 1, 1
66, 1, 1, 1
67, 1, 1, 1
68, 1, 1, 1
69, 1, 1, 1
70, 1, 1, 1
71, 1, 1, 1
72, 1, 1, 1
73, 1, 1, 1
74, 1, 1, 1
75, 1, 1, 1
76, 1, 1, 1
77, 1, 1, 1
78, 1, 1, 1

Textures, 0
UV Map Id:, Texture_Path

UVMaps, 0
Triangle:, UV Map Id:, vector1_uv_x, vector1_uv_y, vector2_uv_x, vector2_uv_y, vector3_uv_x, vector3_uv_x
