Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.028, 1, 53, 1, 200

Vertices, 53
Vertice:, X:, Y:, Z:
1, -1.0878243446350098, -2.0383801460266113, -1.5131795406341553
2, -1.0965386629104614, -2.0385119915008545, -1.5252065658569336
3, -1.0488362312316895, -2.0330169200897217, -1.5570416450500488
4, -1.0810941457748413, -2.030106782913208, -1.5582491159439087
5, -1.0773717164993286, -2.038313627243042, -1.5071767568588257
6, -1.0733674764633179, -2.0273587703704834, -1.513701319694519
7, -1.0654164552688599, -2.038294792175293, -1.5056321024894714
8, -1.092699646949768, -2.030042886734009, -1.5303525924682617
9, -1.0551955699920654, -2.0298190116882324, -1.5588188171386719
10, -1.0662009716033936, -2.032470941543579, -1.5088053345680237
11, -1.0508142709732056, -2.038341999053955, -1.5101777911186218
12, -1.0407183170318604, -2.0384695529937744, -1.5210695266723633
13, -1.0692180395126343, -2.0185365676879883, -1.5308374762535095
14, -1.0368701219558716, -2.0385987758636475, -1.53249192237854
15, -1.0826681852340698, -2.021327257156372, -1.5359880328178406
16, -1.0376864671707153, -2.0387349128723145, -1.5445179343223572
17, -1.0635956525802612, -2.0304031372070312, -1.5621927380561829
18, -1.0430430173873901, -2.0388569831848145, -1.5553160309791565
19, -1.0884102582931519, -2.0299389362335205, -1.5211849808692932
20, -1.0521243810653687, -2.0389468669891357, -1.5632423162460327
21, -1.0918976068496704, -2.030212879180908, -1.5453903675079346
22, -1.0635474920272827, -2.0389902591705322, -1.5670902729034424
23, -1.0474436283111572, -2.0297183990478516, -1.5212481021881104
24, -1.0755746364593506, -2.0389809608459473, -1.5662739276885986
25, -1.093322992324829, -2.0301666259765625, -1.5379083156585693
26, -1.0863735675811768, -2.0389204025268555, -1.5609176754951477
27, -1.0728007555007935, -2.0184342861175537, -1.5347063541412354
28, -1.0619256496429443, -2.0184876918792725, -1.5373557806015015
29, -1.054325819015503, -2.0296928882598877, -1.514480173587799
30, -1.0974334478378296, -2.0387399196624756, -1.5461798906326294
31, -1.0741996765136719, -2.0330898761749268, -1.5634461641311646
32, -1.041919231414795, -2.0295350551605225, -1.5361021161079407
33, -1.0450371503829956, -2.0296661853790283, -1.5487751960754395
34, -1.0880903005599976, -2.0300164222717285, -1.5515108704566956
35, -1.0843631029129028, -2.0233657360076904, -1.528841495513916
36, -1.0795526504516602, -2.0305027961730957, -1.5127521753311157
37, -1.0414023399353027, -2.0326783657073975, -1.5271223187446594
38, -1.081095576286316, -2.021771192550659, -1.543872058391571
39, -1.0752030611038208, -2.021630048751831, -1.52276611328125
40, -1.0594429969787598, -2.023785352706909, -1.5533535480499268
41, -1.0605988502502441, -2.0292892456054688, -1.5120862126350403
42, -1.0565569400787354, -2.0202670097351074, -1.5429773926734924
43, -1.0506553649902344, -2.0235419273376465, -1.5444087982177734
44, -1.0562348365783691, -2.0204617977142334, -1.5310540795326233
45, -1.0691883563995361, -2.0190751552581787, -1.5453734397888184
46, -1.0666089057922363, -2.023426055908203, -1.5181504487991333
47, -1.0641433000564575, -2.0198278427124023, -1.5251951813697815
48, -1.0710721015930176, -2.0256316661834717, -1.5575671792030334
49, -1.049012303352356, -2.026911735534668, -1.5230080485343933
50, -1.049487590789795, -2.0260655879974365, -1.5235368013381958
51, -1.0495253801345825, -2.0235438346862793, -1.5319774746894836
52, -1.0743591785430908, -2.0220136642456055, -1.5509705543518066
53, -1.0628697872161865, -2.0203118324279785, -1.5238445401191711

Triangles, 100
Triangle:, Side1:, Side2:, Side3:
1, 1, 2, 5
2, 9, 3, 20
3, 3, 18, 20
4, 49, 23, 37
5, 4, 50, 28
6, 33, 32, 16
7, 11, 7, 5
8, 46, 39, 6
9, 45, 40, 48
10, 12, 11, 5
11, 45, 28, 42
12, 14, 12, 5
13, 15, 38, 21
14, 16, 14, 5
15, 32, 49, 37
16, 18, 16, 5
17, 4, 28, 52
18, 20, 18, 5
19, 13, 38, 27
20, 22, 20, 5
21, 9, 33, 3
22, 24, 22, 5
23, 25, 21, 30
24, 26, 24, 5
25, 44, 50, 51
26, 30, 26, 5
27, 42, 44, 51
28, 48, 17, 31
29, 32, 37, 14
30, 2, 30, 5
31, 43, 51, 32
32, 17, 20, 22
33, 45, 42, 40
34, 53, 46, 41
35, 23, 11, 12
36, 38, 15, 27
37, 48, 40, 17
38, 39, 35, 19
39, 38, 34, 21
40, 29, 41, 11
41, 13, 53, 29
42, 53, 47, 46
43, 41, 10, 7
44, 10, 5, 7
45, 50, 4, 23
46, 13, 39, 47
47, 10, 36, 5
48, 28, 44, 42
49, 4, 48, 31
50, 40, 9, 17
51, 21, 34, 30
52, 37, 12, 14
53, 41, 6, 10
54, 52, 45, 48
55, 17, 9, 20
56, 34, 13, 29
57, 41, 29, 53
58, 31, 22, 24
59, 41, 7, 11
60, 50, 44, 28
61, 28, 45, 52
62, 3, 33, 18
63, 47, 39, 46
64, 27, 15, 39
65, 39, 15, 35
66, 40, 43, 33
67, 39, 36, 6
68, 37, 23, 12
69, 51, 49, 32
70, 40, 33, 9
71, 2, 1, 19
72, 32, 14, 16
73, 19, 8, 2
74, 46, 6, 41
75, 34, 4, 26
76, 4, 31, 24
77, 42, 43, 40
78, 35, 8, 19
79, 48, 4, 52
80, 42, 51, 43
81, 15, 21, 25
82, 36, 1, 5
83, 1, 36, 19
84, 39, 19, 36
85, 43, 32, 33
86, 4, 24, 26
87, 6, 36, 10
88, 33, 16, 18
89, 13, 34, 38
90, 23, 29, 11
91, 34, 29, 4
92, 51, 50, 49
93, 8, 25, 30
94, 8, 30, 2
95, 29, 23, 4
96, 34, 26, 30
97, 35, 15, 25
98, 35, 25, 8
99, 31, 17, 22
100, 13, 27, 39

Colors, 100
Triangle:, Red:, Green:, Blue:
1, 58, 1, 2
2, 58, 1, 2
3, 58, 1, 2
4, 58, 1, 2
5, 58, 1, 2
6, 58, 1, 2
7, 58, 1, 2
8, 58, 1, 2
9, 58, 1, 2
10, 58, 1, 2
11, 58, 1, 2
12, 58, 1, 2
13, 58, 1, 2
14, 58, 1, 2
15, 58, 1, 2
16, 58, 1, 2
17, 58, 1, 2
18, 58, 1, 2
19, 58, 1, 2
20, 58, 1, 2
21, 58, 1, 2
22, 58, 1, 2
23, 58, 1, 2
24, 58, 1, 2
25, 58, 1, 2
26, 58, 1, 2
27, 58, 1, 2
28, 58, 1, 2
29, 58, 1, 2
30, 58, 1, 2
31, 58, 1, 2
32, 58, 1, 2
33, 58, 1, 2
34, 58, 1, 2
35, 58, 1, 2
36, 58, 1, 2
37, 58, 1, 2
38, 58, 1, 2
39, 58, 1, 2
40, 58, 1, 2
41, 58, 1, 2
42, 58, 1, 2
43, 58, 1, 2
44, 58, 1, 2
45, 58, 1, 2
46, 58, 1, 2
47, 58, 1, 2
48, 58, 1, 2
49, 58, 1, 2
50, 58, 1, 2
51, 58, 1, 2
52, 58, 1, 2
53, 58, 1, 2
54, 58, 1, 2
55, 58, 1, 2
56, 58, 1, 2
57, 58, 1, 2
58, 58, 1, 2
59, 58, 1, 2
60, 58, 1, 2
61, 58, 1, 2
62, 58, 1, 2
63, 58, 1, 2
64, 58, 1, 2
65, 58, 1, 2
66, 58, 1, 2
67, 58, 1, 2
68, 58, 1, 2
69, 58, 1, 2
70, 58, 1, 2
71, 58, 1, 2
72, 58, 1, 2
73, 58, 1, 2
74, 58, 1, 2
75, 58, 1, 2
76, 58, 1, 2
77, 58, 1, 2
78, 58, 1, 2
79, 58, 1, 2
80, 58, 1, 2
81, 58, 1, 2
82, 58, 1, 2
83, 58, 1, 2
84, 58, 1, 2
85, 58, 1, 2
86, 58, 1, 2
87, 58, 1, 2
88, 58, 1, 2
89, 58, 1, 2
90, 58, 1, 2
91, 58, 1, 2
92, 58, 1, 2
93, 58, 1, 2
94, 58, 1, 2
95, 58, 1, 2
96, 58, 1, 2
97, 58, 1, 2
98, 58, 1, 2
99, 58, 1, 2
100, 58, 1, 2

Textures, 0
UV Map Id:, Texture Wrapping, Texture_Path

UVMaps, 0
Triangle:, UV Map Id:, vector1_uv_x, vector1_uv_y, vector2_uv_x, vector2_uv_y, vector3_uv_x, vector3_uv_x
