Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Circle.013, 1, 32, 1, 32

Vertices, 32
Vertice:, X:, Y:, Z:
1, -1.243849515914917, -0.13086621463298798, -3.5704591274261475
2, -1.243849515914917, -0.7077083587646484, -3.5704590678215027
3, -0.9882874488830566, -0.7077088356018066, -3.638936698436737
4, -0.9882874488830566, -0.13086669147014618, -3.6389368772506714
5, -1.7498104572296143, -0.1308663934469223, -5.191518127918243
6, -1.7498104572296143, -0.7077085077762604, -5.45873087644577
7, -1.597975492477417, -0.7077085077762604, -5.527208626270294
8, -1.597975492477417, -0.1308663934469223, -5.259995758533478
9, 0.9529854953289032, -0.13086619973182678, -3.6389368772506714
10, 0.9529854357242584, -0.7077082991600037, -3.6389368772506714
11, 1.2085476219654083, -0.7077087759971619, -3.5704591870307922
12, 1.208547830581665, -0.1308666467666626, -3.5704591870307922
13, 1.5741988271474838, -0.13086633384227753, -5.259995758533478
14, 1.574198767542839, -0.707708477973938, -5.527208566665649
15, 1.7145085036754608, -0.707708477973938, -5.458730936050415
16, 1.7145085036754608, -0.13086634874343872, -5.191518068313599
17, 1.5378645211458206, -0.665396511554718, -5.192979633808136
18, 1.5378643721342087, -0.725440114736557, -5.272946715354919
19, 1.4978643655776978, -0.7254397571086884, -5.272947013378143
20, 1.4978643506765366, -0.6653966307640076, -5.192979276180267
21, 1.2139721661806107, -3.0452561378479004, -3.2421966791152954
22, 1.213972121477127, -3.1052989959716797, -3.3221641778945923
23, 1.173972100019455, -3.1052989959716797, -3.3221644163131714
24, 1.1739719808101654, -3.045255661010742, -3.2421969175338745
25, -1.1746783256530762, -3.045255661010742, -3.2421969175338745
26, -1.1746788024902344, -3.1052989959716797, -3.322164297103882
27, -1.2146785259246826, -3.1052989959716797, -3.3221640586853027
28, -1.2146785259246826, -3.0452561378479004, -3.242196798324585
29, -1.4985706806182861, -0.6653966009616852, -5.192979276180267
30, -1.4985709190368652, -0.7254396975040436, -5.272947013378143
31, -1.5385711193084717, -0.7254400849342346, -5.272946774959564
32, -1.5385713577270508, -0.665396511554718, -5.1929797530174255

Triangles, 32
Triangle:, Side1:, Side2:, Side3:
1, 4, 1, 5
2, 4, 5, 8
3, 1, 2, 6
4, 1, 6, 5
5, 7, 6, 2
6, 7, 2, 3
7, 8, 7, 3
8, 8, 3, 4
9, 12, 9, 13
10, 12, 13, 16
11, 9, 10, 14
12, 9, 14, 13
13, 15, 14, 10
14, 15, 10, 11
15, 16, 15, 11
16, 16, 11, 12
17, 17, 18, 22
18, 17, 22, 21
19, 18, 19, 23
20, 18, 23, 22
21, 19, 20, 24
22, 19, 24, 23
23, 20, 17, 21
24, 20, 21, 24
25, 29, 32, 28
26, 29, 28, 25
27, 30, 29, 25
28, 30, 25, 26
29, 31, 30, 26
30, 31, 26, 27
31, 32, 31, 27
32, 32, 27, 28

Colors, 32
Triangle:, Red:, Green:, Blue:
1, 204, 204, 204
2, 204, 204, 204
3, 204, 204, 204
4, 204, 204, 204
5, 204, 204, 204
6, 204, 204, 204
7, 204, 204, 204
8, 204, 204, 204
9, 204, 204, 204
10, 204, 204, 204
11, 204, 204, 204
12, 204, 204, 204
13, 204, 204, 204
14, 204, 204, 204
15, 204, 204, 204
16, 204, 204, 204
17, 1, 1, 1
18, 1, 1, 1
19, 1, 1, 1
20, 1, 1, 1
21, 1, 1, 1
22, 1, 1, 1
23, 1, 1, 1
24, 1, 1, 1
25, 1, 1, 1
26, 1, 1, 1
27, 1, 1, 1
28, 1, 1, 1
29, 1, 1, 1
30, 1, 1, 1
31, 1, 1, 1
32, 1, 1, 1

Textures, 2
UV Map Id:, Texture Wrapping, Texture_Path
0, 1, data/textures/cockpit/wood.png
1, 1, data/textures/stripes.png

UVMaps, 0
Triangle:, UV Map Id:, vector1_uv_x, vector1_uv_y, vector2_uv_x, vector2_uv_y, vector3_uv_x, vector3_uv_x
