Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.033, 1, 53, 1, 200

Vertices, 53
Vertice:, X:, Y:, Z:
1, -0.4531114101409912, -2.018548011779785, -1.3709204196929932
2, -0.46861301362514496, -2.0365134477615356, -1.353143572807312
3, -0.43318063020706177, -2.023144841194153, -1.379652738571167
4, -0.4718454033136368, -2.031559109687805, -1.3810094594955444
5, -0.4572252631187439, -2.036438226699829, -1.3461445569992065
6, -0.45963339507579803, -2.0204296112060547, -1.3700064420700073
7, -0.44646552205085754, -2.0364224910736084, -1.3447535037994385
8, -0.4668720066547394, -2.0289721488952637, -1.3860446214675903
9, -0.43648403882980347, -2.0286808013916016, -1.3527168035507202
10, -0.4605754613876343, -2.029053211212158, -1.3921089172363281
11, -0.43332356214523315, -2.0364649295806885, -1.3488446474075317
12, -0.4242371469736099, -2.036579728126526, -1.3586472272872925
13, -0.4491753578186035, -2.028666853904724, -1.3492426872253418
14, -0.42077383399009705, -2.0366960763931274, -1.3689273595809937
15, -0.46729491651058197, -2.0251431465148926, -1.3772674798965454
16, -0.4215085655450821, -2.0368186235427856, -1.3797509670257568
17, -0.4543704390525818, -2.031737804412842, -1.3967863321304321
18, -0.42632947862148285, -2.0369285345077515, -1.3894691467285156
19, -0.4671599715948105, -2.0289021730422974, -1.3587511777877808
20, -0.42531798779964447, -2.028538703918457, -1.3721764087677002
21, -0.44482648372650146, -2.0293197631835938, -1.3956578969955444
22, -0.43703268468379974, -2.0370227098464966, -1.3981231451034546
23, -0.45023247599601746, -2.037050485610962, -1.4002315998077393
24, -0.4498869478702545, -2.018640160560608, -1.3674384355545044
25, -0.4607046991586685, -2.0370184183120728, -1.3973997831344604
26, -0.42812417447566986, -2.0286569595336914, -1.383582353591919
27, -0.4712807238101959, -2.036914825439453, -1.3885912895202637
28, -0.4372667968273163, -2.028794288635254, -1.3926215171813965
29, -0.43216361105442047, -2.023146629333496, -1.368464469909668
30, -0.4759240597486496, -2.036776900291443, -1.376057744026184
31, -0.43849197030067444, -2.02019727230072, -1.3783643245697021
32, -0.4751902222633362, -2.0366557836532593, -1.3652342557907104
33, -0.4732934534549713, -2.031450033187866, -1.3713749647140503
34, -0.44986024498939514, -2.019124984741211, -1.3805208206176758
35, -0.463517501950264, -2.0229862928390503, -1.3656420707702637
