Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.026, 1, 53, 1, 200

Vertices, 53
Vertice:, X:, Y:, Z:
1, -1.551939606666565, -2.0327723026275635, -1.0176217555999756
2, -1.5665115714073181, -2.0328004360198975, -1.020495057106018
3, -1.5400296449661255, -2.0273144245147705, -1.0732147693634033
4, -1.5300118923187256, -2.027440309524536, -1.0642298460006714
5, -1.54019695520401, -2.0328030586242676, -1.020344614982605
6, -1.5727458596229553, -2.027482509613037, -1.0679683685302734
7, -1.5303903222084045, -2.0328822135925293, -1.0273536443710327
8, -1.5784307718276978, -2.027139186859131, -1.0376687049865723
9, -1.5610355734825134, -2.0149614810943604, -1.0387696027755737
10, -1.5516228675842285, -2.0148158073425293, -1.0612828731536865
11, -1.522792935371399, -2.0330281257629395, -1.0406259298324585
12, -1.5412315130233765, -2.0148227214813232, -1.052388072013855
13, -1.5747161507606506, -2.024193525314331, -1.0617133378982544
14, -1.5234950184822083, -2.0332326889038086, -1.0586854219436646
15, -1.5317672491073608, -2.033376455307007, -1.0710201263427734
16, -1.5776373147964478, -2.024414300918579, -1.0552351474761963
17, -1.5665165185928345, -2.024273157119751, -1.0700815916061401
18, -1.5736560821533203, -2.021967887878418, -1.0373339653015137
19, -1.5450400710105896, -2.0334582328796387, -1.0786168575286865
20, -1.5581932067871094, -2.0248782634735107, -1.0739916563034058
21, -1.539426326751709, -2.020106554031372, -1.0652467012405396
22, -1.5631015300750732, -2.0334553718566895, -1.077917456626892
23, -1.5754361748695374, -2.0333609580993652, -1.0696431398391724
24, -1.5645344853401184, -2.024186611175537, -1.0253963470458984
25, -1.5282273888587952, -2.024339437484741, -1.0414117574691772
26, -1.551192045211792, -2.0182836055755615, -1.0671619176864624
27, -1.5830334424972534, -2.0332064628601074, -1.0563709735870361
28, -1.5830086469650269, -2.0330426692962646, -1.0415202379226685
29, -1.5491419434547424, -2.024329900741577, -1.0737608671188354
30, -1.5780473351478577, -2.0329182147979736, -1.030535340309143
31, -1.5667935013771057, -2.0158321857452393, -1.0544750690460205
32, -1.5501854419708252, -2.01301908493042, -1.043283224105835
33, -1.5723182559013367, -2.027038335800171, -1.0287333726882935
34, -1.554770827293396, -2.0241565704345703, -1.0227152109146118
35, -1.5467681884765625, -2.023765802383423, -1.0239135026931763
36, -1.5424959063529968, -2.0176620483398438, -1.0334545373916626
37, -1.5781715512275696, -2.0242905616760254, -1.0455368757247925
38, -1.5677840113639832, -2.016122579574585, -1.0447309017181396
39, -1.5659918785095215, -2.0177829265594482, -1.0354957580566406
40, -1.5492834448814392, -2.0130066871643066, -1.0530226230621338
41, -1.5312539339065552, -2.024427652359009, -1.0343300104141235
42, -1.5426372289657593, -2.014366626739502, -1.0426031351089478
43, -1.5569299459457397, -2.0132007598876953, -1.0536466836929321
44, -1.5258482694625854, -2.0270562171936035, -1.0539495944976807
45, -1.563284158706665, -2.018105983734131, -1.0640668869018555
46, -1.527934491634369, -2.0242645740509033, -1.051062822341919
47, -1.5332898497581482, -2.020063877105713, -1.0568839311599731
48, -1.5383153557777405, -2.024348258972168, -1.0271520614624023
49, -1.529524564743042, -2.022338628768921, -1.0512205362319946
50, -1.5308236479759216, -2.020721912384033, -1.0513495206832886
51, -1.5538663864135742, -2.015913724899292, -1.033180594444275
52, -1.5554426312446594, -2.0128774642944336, -1.0436772108078003
53, -1.54078871011734, -2.014864444732666, -1.0424796342849731

Triangles, 100
Triangle:, Side1:, Side2:, Side3:
1, 1, 2, 22
2, 16, 13, 27
3, 5, 1, 22
4, 48, 35, 5
5, 7, 5, 22
6, 32, 38, 52
7, 11, 7, 22
8, 3, 4, 15
9, 37, 25, 16
10, 14, 11, 22
11, 29, 21, 3
12, 9, 38, 39
13, 15, 14, 22
14, 21, 47, 4
15, 19, 15, 22
16, 45, 17, 13
17, 16, 40, 31
18, 51, 34, 35
19, 31, 45, 13
20, 3, 15, 19
21, 35, 1, 5
22, 12, 50, 47
23, 27, 23, 22
24, 41, 7, 11
25, 31, 10, 45
26, 28, 27, 22
27, 4, 44, 14
28, 30, 28, 22
29, 17, 20, 22
30, 2, 30, 22
31, 10, 12, 21
32, 13, 17, 6
33, 45, 26, 20
34, 37, 16, 27
35, 33, 8, 30
36, 38, 9, 52
37, 47, 44, 4
38, 44, 11, 14
39, 36, 35, 48
40, 10, 21, 26
41, 32, 53, 25
42, 53, 42, 36
43, 42, 51, 36
44, 39, 38, 18
45, 50, 16, 46
46, 48, 5, 7
47, 20, 29, 19
48, 34, 1, 35
49, 38, 37, 18
50, 25, 46, 16
51, 29, 3, 19
52, 25, 41, 11
53, 32, 52, 51
54, 49, 46, 44
55, 44, 46, 25
56, 37, 32, 25
57, 41, 25, 53
58, 16, 50, 40
59, 18, 8, 33
60, 50, 12, 40
61, 40, 43, 31
62, 36, 48, 41
63, 47, 50, 49
64, 4, 14, 15
65, 8, 28, 30
66, 36, 51, 35
67, 12, 47, 21
68, 8, 37, 28
69, 18, 37, 8
70, 45, 20, 17
71, 2, 1, 34
72, 2, 34, 24
73, 41, 48, 7
74, 26, 21, 29
75, 21, 4, 3
76, 43, 10, 31
77, 51, 39, 24
78, 51, 24, 34
79, 51, 9, 39
80, 32, 51, 42
81, 10, 26, 45
82, 52, 9, 51
83, 43, 40, 10
84, 6, 17, 22
85, 44, 25, 11
86, 40, 12, 10
87, 6, 22, 23
88, 20, 19, 22
89, 13, 16, 31
90, 53, 36, 41
91, 24, 33, 2
92, 26, 29, 20
93, 37, 27, 28
94, 33, 30, 2
95, 24, 18, 33
96, 47, 49, 44
97, 13, 6, 23
98, 39, 18, 24
99, 32, 37, 38
100, 13, 23, 27

Colors, 100
Triangle:, Red:, Green:, Blue:
1, 58, 1, 2
2, 58, 1, 2
3, 58, 1, 2
4, 58, 1, 2
5, 58, 1, 2
6, 58, 1, 2
7, 58, 1, 2
8, 58, 1, 2
9, 58, 1, 2
10, 58, 1, 2
11, 58, 1, 2
12, 58, 1, 2
13, 58, 1, 2
14, 58, 1, 2
15, 58, 1, 2
16, 58, 1, 2
17, 58, 1, 2
18, 58, 1, 2
19, 58, 1, 2
20, 58, 1, 2
21, 58, 1, 2
22, 58, 1, 2
23, 58, 1, 2
24, 58, 1, 2
25, 58, 1, 2
26, 58, 1, 2
27, 58, 1, 2
28, 58, 1, 2
29, 58, 1, 2
30, 58, 1, 2
31, 58, 1, 2
32, 58, 1, 2
33, 58, 1, 2
34, 58, 1, 2
35, 58, 1, 2
36, 58, 1, 2
37, 58, 1, 2
38, 58, 1, 2
39, 58, 1, 2
40, 58, 1, 2
41, 58, 1, 2
42, 58, 1, 2
43, 58, 1, 2
44, 58, 1, 2
45, 58, 1, 2
46, 58, 1, 2
47, 58, 1, 2
48, 58, 1, 2
49, 58, 1, 2
50, 58, 1, 2
51, 58, 1, 2
52, 58, 1, 2
53, 58, 1, 2
54, 58, 1, 2
55, 58, 1, 2
56, 58, 1, 2
57, 58, 1, 2
58, 58, 1, 2
59, 58, 1, 2
60, 58, 1, 2
61, 58, 1, 2
62, 58, 1, 2
63, 58, 1, 2
64, 58, 1, 2
65, 58, 1, 2
66, 58, 1, 2
67, 58, 1, 2
68, 58, 1, 2
69, 58, 1, 2
70, 58, 1, 2
71, 58, 1, 2
72, 58, 1, 2
73, 58, 1, 2
74, 58, 1, 2
75, 58, 1, 2
76, 58, 1, 2
77, 58, 1, 2
78, 58, 1, 2
79, 58, 1, 2
80, 58, 1, 2
81, 58, 1, 2
82, 58, 1, 2
83, 58, 1, 2
84, 58, 1, 2
85, 58, 1, 2
86, 58, 1, 2
87, 58, 1, 2
88, 58, 1, 2
89, 58, 1, 2
90, 58, 1, 2
91, 58, 1, 2
92, 58, 1, 2
93, 58, 1, 2
94, 58, 1, 2
95, 58, 1, 2
96, 58, 1, 2
97, 58, 1, 2
98, 58, 1, 2
99, 58, 1, 2
100, 58, 1, 2

Textures, 0
UV Map Id:, Texture_Path

UVMaps, 0
Triangle:, UV Map Id:, vector1_uv_x, vector1_uv_y, vector2_uv_x, vector2_uv_y, vector3_uv_x, vector3_uv_x
