Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.028, 1, 53, 1, 200

Vertices, 53
Vertice:, X:, Y:, Z:
1, -1.0878243446350098, -2.0383801460266113, -1.3865621089935303
2, -1.0965386629104614, -2.0385119915008545, -1.3985891342163086
3, -1.0488362312316895, -2.0330169200897217, -1.4304242134094238
4, -1.0810941457748413, -2.030106782913208, -1.4316316843032837
5, -1.0773717164993286, -2.038313627243042, -1.3805593252182007
6, -1.0733674764633179, -2.0273587703704834, -1.387083888053894
7, -1.0654164552688599, -2.038294792175293, -1.3790146708488464
8, -1.092699646949768, -2.030042886734009, -1.4037351608276367
9, -1.0551955699920654, -2.0298190116882324, -1.4322013854980469
10, -1.0662009716033936, -2.032470941543579, -1.3821879029273987
11, -1.0508142709732056, -2.038341999053955, -1.3835603594779968
12, -1.0407183170318604, -2.0384695529937744, -1.3944520950317383
13, -1.0692180395126343, -2.0185365676879883, -1.4042200446128845
14, -1.0368701219558716, -2.0385987758636475, -1.405874490737915
15, -1.0826681852340698, -2.021327257156372, -1.4093706011772156
16, -1.0376864671707153, -2.0387349128723145, -1.4179005026817322
17, -1.0635956525802612, -2.0304031372070312, -1.4355753064155579
18, -1.0430430173873901, -2.0388569831848145, -1.4286985993385315
19, -1.0884102582931519, -2.0299389362335205, -1.3945675492286682
20, -1.0521243810653687, -2.0389468669891357, -1.4366248846054077
21, -1.0918976068496704, -2.030212879180908, -1.4187729358673096
22, -1.0635474920272827, -2.0389902591705322, -1.4404728412628174
23, -1.0474436283111572, -2.0297183990478516, -1.3946306705474854
24, -1.0755746364593506, -2.0389809608459473, -1.4396564960479736
25, -1.093322992324829, -2.0301666259765625, -1.4112908840179443
26, -1.0863735675811768, -2.0389204025268555, -1.4343002438545227
27, -1.0728007555007935, -2.0184342861175537, -1.4080889225006104
28, -1.0619256496429443, -2.0184876918792725, -1.4107383489608765
29, -1.054325819015503, -2.0296928882598877, -1.387862741947174
30, -1.0974334478378296, -2.0387399196624756, -1.4195624589920044
31, -1.0741996765136719, -2.0330898761749268, -1.4368287324905396
32, -1.041919231414795, -2.0295350551605225, -1.4094846844673157
33, -1.0450371503829956, -2.0296661853790283, -1.4221577644348145
34, -1.0880903005599976, -2.0300164222717285, -1.4248934388160706
35, -1.0843631029129028, -2.0233657360076904, -1.402224063873291
36, -1.0795526504516602, -2.0305027961730957, -1.3861347436904907
37, -1.0414023399353027, -2.0326783657073975, -1.4005048871040344
38, -1.081095576286316, -2.021771192550659, -1.417254626750946
39, -1.0752030611038208, -2.021630048751831, -1.396148681640625
40, -1.0594429969787598, -2.023785352706909, -1.4267361164093018
41, -1.0605988502502441, -2.0292892456054688, -1.3854687809944153
42, -1.0565569400787354, -2.0202670097351074, -1.4163599610328674
43, -1.0506553649902344, -2.0235419273376465, -1.4177913665771484
44, -1.0562348365783691, -2.0204617977142334, -1.4044366478919983
45, -1.0691883563995361, -2.0190751552581787, -1.4187560081481934
46, -1.0666089057922363, -2.023426055908203, -1.3915330171585083
47, -1.0641433000564575, -2.0198278427124023, -1.3985777497291565
48, -1.0710721015930176, -2.0256316661834717, -1.4309497475624084
49, -1.049012303352356, -2.026911735534668, -1.3963906168937683
50, -1.049487590789795, -2.0260655879974365, -1.3969193696975708
51, -1.0495253801345825, -2.0235438346862793, -1.4053600430488586
52, -1.0743591785430908, -2.0220136642456055, -1.4243531227111816
53, -1.0628697872161865, -2.0203118324279785, -1.3972271084785461

Triangles, 100
Triangle:, Side1:, Side2:, Side3:
1, 1, 2, 5
2, 9, 3, 20
3, 3, 18, 20
4, 49, 23, 37
5, 4, 50, 28
6, 33, 32, 16
7, 11, 7, 5
8, 46, 39, 6
9, 45, 40, 48
10, 12, 11, 5
11, 45, 28, 42
12, 14, 12, 5
13, 15, 38, 21
14, 16, 14, 5
15, 32, 49, 37
16, 18, 16, 5
17, 4, 28, 52
18, 20, 18, 5
19, 13, 38, 27
20, 22, 20, 5
21, 9, 33, 3
22, 24, 22, 5
23, 25, 21, 30
24, 26, 24, 5
25, 44, 50, 51
26, 30, 26, 5
27, 42, 44, 51
28, 48, 17, 31
29, 32, 37, 14
30, 2, 30, 5
31, 43, 51, 32
32, 17, 20, 22
33, 45, 42, 40
