Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.039, 1, 53, 1, 200

Vertices, 53
Vertice:, X:, Y:, Z:
1, 0.35001252591609955, -2.044497489929199, -1.0405992567539215
2, 0.39563922584056854, -2.0368406772613525, -1.0700681507587433
3, 0.36255037784576416, -2.0362954139709473, -1.0751726925373077
4, 0.3640015572309494, -2.027329444885254, -1.056209236383438
5, 0.35737529397010803, -2.0445821285247803, -1.031704694032669
6, 0.39638055860996246, -2.0394091606140137, -1.0374689400196075
7, 0.3675822764635086, -2.04469633102417, -1.0263061821460724
8, 0.359035387635231, -2.032203197479248, -1.0663576424121857
9, 0.3496246188879013, -2.0388801097869873, -1.0524888336658478
10, 0.39918258786201477, -2.0369174480438232, -1.0637278854846954
11, 0.3822080194950104, -2.0448575019836426, -1.0254837572574615
12, 0.3949209302663803, -2.0450055599212646, -1.0318672955036163
13, 0.3712398558855057, -2.0363237857818604, -1.0786896049976349
14, 0.3732144832611084, -2.0390543937683105, -1.028288871049881
15, 0.3863852173089981, -2.030106544494629, -1.0690907537937164
16, 0.40373095870018005, -2.0451009273529053, -1.043572336435318
17, 0.3890090137720108, -2.0365540981292725, -1.0341966450214386
18, 0.3843289017677307, -2.0273826122283936, -1.0639280378818512
19, 0.40522684156894684, -2.0451178550720215, -1.060821682214737
20, 0.3988434076309204, -2.0450501441955566, -1.0735354721546173
21, 0.3780410587787628, -2.0361180305480957, -1.0789603292942047
22, 0.38988687098026276, -2.0449485778808594, -1.0808220207691193
23, 0.352880597114563, -2.038917064666748, -1.0675720274448395
24, 0.3805629312992096, -2.0365078449249268, -1.0304342806339264
25, 0.3997820317745209, -2.0368874073028564, -1.047009140253067
26, 0.375701904296875, -2.0447838306427, -1.0844829380512238
27, 0.36198699474334717, -2.044632911682129, -1.080701619386673
28, 0.3815045654773712, -2.02553653717041, -1.0533917248249054
29, 0.35309337079524994, -2.044532299041748, -1.073337584733963
30, 0.39358219504356384, -2.0305745601654053, -1.0508117973804474
31, 0.3476948142051697, -2.044471025466919, -1.0631305277347565
32, 0.3584817200899124, -2.030040740966797, -1.0533360540866852
33, 0.3466128557920456, -2.0444588661193848, -1.0516344606876373
34, 0.38669711351394653, -2.037153482437134, -1.077694684267044
35, 0.37542280554771423, -2.0268843173980713, -1.0432395040988922
36, 0.3708575516939163, -2.025393486022949, -1.054667741060257
37, 0.3520667105913162, -2.0358102321624756, -1.0583010017871857
38, 0.3664705604314804, -2.028440237045288, -1.0657064020633698
39, 0.3646722733974457, -2.0285141468048096, -1.0447936356067657
40, 0.37277351319789886, -2.025555372238159, -1.0499922335147858
41, 0.37240636348724365, -2.032010793685913, -1.0346955358982086
42, 0.40091148018836975, -2.036900281906128, -1.0566392242908478
43, 0.37876181304454803, -2.0256845951080322, -1.0602151453495026
44, 0.3844795227050781, -2.02752947807312, -1.045850545167923
45, 0.39098645746707916, -2.028489351272583, -1.0554492771625519
46, 0.3748960793018341, -2.0286905765533447, -1.0698145925998688
47, 0.3916563391685486, -2.03236985206604, -1.0413788855075836
48, 0.35297641158103943, -2.035834789276123, -1.0471141636371613
49, 0.3884136825799942, -2.0345730781555176, -1.0357381403446198
50, 0.3879700154066086, -2.0330188274383545, -1.0368980467319489
51, 0.36402392387390137, -2.036482572555542, -1.0329685509204865
52, 0.35664474964141846, -2.0363991260528564, -1.0392577946186066
53, 0.3761080950498581, -2.027371406555176, -1.0416047871112823

Triangles, 100
Triangle:, Side1:, Side2:, Side3:
1, 1, 33, 5
2, 44, 50, 47
3, 39, 48, 52
4, 2, 19, 20
5, 13, 21, 26
6, 45, 44, 47
7, 11, 7, 5
8, 15, 45, 10
9, 14, 7, 11
10, 12, 11, 5
11, 25, 47, 6
12, 16, 12, 5
13, 51, 52, 5
14, 4, 38, 8
15, 19, 16, 5
16, 41, 39, 51
17, 15, 2, 34
18, 20, 19, 5
19, 25, 6, 16
20, 22, 20, 5
21, 40, 36, 39
22, 26, 22, 5
23, 46, 15, 21
24, 34, 2, 20
25, 27, 26, 5
26, 13, 28, 46
27, 29, 27, 5
28, 15, 34, 21
29, 31, 29, 5
30, 40, 38, 36
31, 33, 31, 5
32, 42, 25, 16
33, 3, 24, 13
34, 24, 14, 11
35, 28, 45, 18
36, 38, 4, 36
37, 21, 13, 46
38, 47, 17, 6
39, 38, 3, 8
40, 2, 10, 19
41, 40, 53, 24
42, 53, 35, 41
43, 18, 46, 43
44, 6, 17, 12
45, 50, 13, 17
46, 14, 24, 41
47, 40, 39, 35
48, 51, 5, 7
49, 23, 3, 29
50, 52, 1, 5
51, 15, 10, 2
52, 40, 3, 38
53, 45, 42, 10
54, 45, 47, 30
55, 30, 25, 42
56, 3, 40, 24
57, 41, 24, 53
58, 47, 49, 17
59, 23, 29, 31
60, 50, 44, 28
61, 28, 43, 46
62, 41, 51, 14
63, 35, 39, 41
64, 36, 4, 39
65, 39, 4, 32
66, 43, 28, 18
67, 34, 20, 22
68, 17, 24, 11
69, 17, 11, 12
70, 3, 13, 27
71, 33, 1, 48
72, 33, 48, 9
73, 10, 42, 19
74, 42, 16, 19
75, 48, 37, 9
76, 13, 26, 27
77, 39, 52, 51
78, 32, 37, 48
79, 47, 50, 49
80, 46, 18, 15
81, 1, 52, 48
82, 8, 3, 23
83, 24, 17, 13
84, 14, 51, 7
85, 39, 32, 48
86, 34, 22, 26
87, 3, 27, 29
88, 6, 12, 16
89, 18, 45, 15
90, 21, 34, 26
91, 9, 37, 31
92, 9, 31, 33
93, 37, 23, 31
94, 28, 44, 45
95, 37, 8, 23
96, 30, 47, 25
97, 45, 30, 42
98, 32, 8, 37
99, 13, 50, 28
100, 4, 8, 32

Colors, 100
Triangle:, Red:, Green:, Blue:
1, 58, 1, 2
2, 58, 1, 2
3, 58, 1, 2
4, 58, 1, 2
5, 58, 1, 2
6, 58, 1, 2
7, 58, 1, 2
8, 58, 1, 2
9, 58, 1, 2
10, 58, 1, 2
11, 58, 1, 2
12, 58, 1, 2
13, 58, 1, 2
14, 58, 1, 2
15, 58, 1, 2
16, 58, 1, 2
17, 58, 1, 2
18, 58, 1, 2
19, 58, 1, 2
20, 58, 1, 2
21, 58, 1, 2
22, 58, 1, 2
23, 58, 1, 2
24, 58, 1, 2
25, 58, 1, 2
26, 58, 1, 2
27, 58, 1, 2
28, 58, 1, 2
29, 58, 1, 2
30, 58, 1, 2
31, 58, 1, 2
32, 58, 1, 2
33, 58, 1, 2
34, 58, 1, 2
35, 58, 1, 2
36, 58, 1, 2
37, 58, 1, 2
38, 58, 1, 2
39, 58, 1, 2
40, 58, 1, 2
41, 58, 1, 2
42, 58, 1, 2
43, 58, 1, 2
44, 58, 1, 2
45, 58, 1, 2
46, 58, 1, 2
47, 58, 1, 2
48, 58, 1, 2
49, 58, 1, 2
50, 58, 1, 2
51, 58, 1, 2
52, 58, 1, 2
53, 58, 1, 2
54, 58, 1, 2
55, 58, 1, 2
56, 58, 1, 2
57, 58, 1, 2
