Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.029, 1, 53, 1, 200

Vertices, 53
Vertice:, X:, Y:, Z:
1, 1.0092051923274994, -2.0383801460266113, -1.3796805143356323
2, 0.9971782267093658, -2.0385117530822754, -1.3709661960601807
3, 0.9653431475162506, -2.0330166816711426, -1.4186686277389526
4, 0.9641356766223907, -2.030106544494629, -1.3864107131958008
5, 1.015207976102829, -2.038313627243042, -1.3901331424713135
6, 1.0086834728717804, -2.0273585319519043, -1.3941373825073242
7, 1.016752690076828, -2.038294553756714, -1.4020885229110718
8, 0.9920322000980377, -2.0300426483154297, -1.3748053312301636
9, 0.9635659754276276, -2.0298187732696533, -1.4123092889785767
10, 1.013579398393631, -2.032470703125, -1.4013038873672485
11, 1.0122070014476776, -2.038341760635376, -1.416690707206726
12, 1.0013152062892914, -2.0384693145751953, -1.4267865419387817
13, 0.9915473163127899, -2.018536329269409, -1.3982868194580078
14, 0.9898928105831146, -2.0385985374450684, -1.4306347370147705
15, 0.9863967597484589, -2.021327018737793, -1.3848366737365723
16, 0.9778667986392975, -2.0387346744537354, -1.4298185110092163
17, 0.9601919949054718, -2.030402898788452, -1.4039092063903809
18, 0.9670687019824982, -2.0388569831848145, -1.424461841583252
19, 1.0011998116970062, -2.0299386978149414, -1.3790946006774902
20, 0.959142416715622, -2.0389466285705566, -1.4153804779052734
21, 0.9769944250583649, -2.030212640762329, -1.3756072521209717
22, 0.9552945196628571, -2.038990020751953, -1.4039573669433594
23, 1.0011366307735443, -2.0297181606292725, -1.4200612306594849
24, 0.956110805273056, -2.0389809608459473, -1.391930341720581
25, 0.9844764769077301, -2.0301663875579834, -1.374181866645813
26, 0.961467057466507, -2.0389201641082764, -1.3811314105987549
27, 0.9876784384250641, -2.0184340476989746, -1.3947041034698486
28, 0.985029011964798, -2.0184874534606934, -1.4055792093276978
29, 1.0079046189785004, -2.0296926498413086, -1.4131790399551392
30, 0.97620490193367, -2.0387396812438965, -1.3700714111328125
31, 0.9589386284351349, -2.0330896377563477, -1.3933051824569702
32, 0.9862826764583588, -2.0295348167419434, -1.4255856275558472
33, 0.97360959649086, -2.0296661853790283, -1.4224677085876465
34, 0.9708738625049591, -2.0300164222717285, -1.3794145584106445
35, 0.9935432970523834, -2.0233654975891113, -1.3831418752670288
36, 1.009632557630539, -2.0305025577545166, -1.387952208518982
37, 0.9952624142169952, -2.0326781272888184, -1.4261025190353394
38, 0.9785127341747284, -2.02177095413208, -1.3864092826843262
39, 0.9996186196804047, -2.021629810333252, -1.3923019170761108
40, 0.9690311849117279, -2.02378511428833, -1.4080619812011719
41, 1.0102985799312592, -2.0292890071868896, -1.406906008720398
