Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.030, 1, 53, 1, 200

Vertices, 53
Vertice:, X:, Y:, Z:
1, 1.5010677874088287, -2.032813787460327, -1.5412943363189697
2, 1.478907972574234, -2.0242807865142822, -1.5015308856964111
3, 1.4977679550647736, -2.0241775512695312, -1.5365277528762817
4, 1.4718070328235626, -2.0240671634674072, -1.5012476444244385
5, 1.4933809340000153, -2.032900810241699, -1.550579309463501
6, 1.500236064195633, -2.026963233947754, -1.5181270837783813
7, 1.4691748917102814, -2.02447247505188, -1.5519061088562012
8, 1.4931357204914093, -2.0218758583068848, -1.5131099224090576
9, 1.4796033203601837, -2.033052444458008, -1.557215929031372
10, 1.4647916853427887, -2.03322434425354, -1.556138038635254
11, 1.4747278988361359, -2.0157546997070312, -1.511613130569458
12, 1.4773073494434357, -2.0130391120910645, -1.531486988067627
13, 1.4949778616428375, -2.02702260017395, -1.508663535118103
14, 1.451619178056717, -2.0333690643310547, -1.5483689308166504
15, 1.4442862570285797, -2.033456325531006, -1.535452961921692
16, 1.4793061316013336, -2.0128703117370605, -1.5266094207763672
17, 1.4431566298007965, -2.0334692001342773, -1.5234524011611938
18, 1.4861991703510284, -2.014932155609131, -1.5237913131713867
19, 1.4482060968875885, -2.033407688140869, -1.509016752243042
20, 1.453436404466629, -2.0248208045959473, -1.5105313062667847
21, 1.4528595507144928, -2.0201542377471924, -1.5312516689300537
22, 1.45944145321846, -2.0332863330841064, -1.499303936958313
23, 1.4568999111652374, -2.027186393737793, -1.5484132766723633
24, 1.470991164445877, -2.033154010772705, -1.4958550930023193
25, 1.482665091753006, -2.017732620239258, -1.5427366495132446
26, 1.4829815924167633, -2.0330183506011963, -1.4970883131027222
27, 1.4745416939258575, -2.01442551612854, -1.5385355949401855
28, 1.493587166070938, -2.032898426055908, -1.5028165578842163
29, 1.4645819962024689, -2.0180346965789795, -1.510450839996338
30, 1.4913473427295685, -2.0177319049835205, -1.520808219909668
31, 1.456406146287918, -2.0182697772979736, -1.519881010055542
32, 1.5027841627597809, -2.032789945602417, -1.5150355100631714
33, 1.504616528749466, -2.032773494720459, -1.5297744274139404
34, 1.4879931509494781, -2.0159270763397217, -1.532698154449463
