Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Sphere.027, 1, 53, 1, 200

Vertices, 53
Vertice:, X:, Y:, Z:
1, -1.0528281927108765, -2.0328142642974854, -0.8946996927261353
2, -1.092591643333435, -2.0242812633514404, -0.91685950756073
3, -1.0575947761535645, -2.0241780281066895, -0.8979995250701904
4, -1.0928748846054077, -2.0240676403045654, -0.9239604473114014
5, -1.0435432195663452, -2.0329012870788574, -0.9023865461349487
6, -1.0759953260421753, -2.026963710784912, -0.895531415939331
7, -1.042216420173645, -2.024472951889038, -0.9265925884246826
8, -1.0810126066207886, -2.021876335144043, -0.9026316404342651
9, -1.0369065999984741, -2.033052921295166, -0.9161641597747803
10, -1.0379844903945923, -2.0332248210906982, -0.9309757947921753
11, -1.0825093984603882, -2.0157551765441895, -0.9210395812988281
12, -1.0626355409622192, -2.0130395889282227, -0.9184600114822388
13, -1.0854589939117432, -2.0270230770111084, -0.9007894992828369
14, -1.0457535982131958, -2.033369541168213, -0.9441483020782471
15, -1.0586695671081543, -2.033456802368164, -0.9514812231063843
16, -1.067513108253479, -2.0128707885742188, -0.9164614677429199
17, -1.0706701278686523, -2.0334696769714355, -0.9526107311248779
18, -1.0703312158584595, -2.014932632446289, -0.9095683097839355
19, -1.0851058959960938, -2.0334081649780273, -0.9475613832473755
20, -1.0835912227630615, -2.0248212814331055, -0.942331075668335
21, -1.0628708600997925, -2.0201547145843506, -0.9429079294204712
22, -1.0948185920715332, -2.0332868099212646, -0.9363260269165039
23, -1.045709252357483, -2.027186632156372, -0.9388675689697266
24, -1.0982674360275269, -2.0331544876098633, -0.9247763156890869
25, -1.0513858795166016, -2.017733097076416, -0.913102388381958
26, -1.097034215927124, -2.0330188274383545, -0.9127857685089111
27, -1.0555869340896606, -2.0144259929656982, -0.9212257862091064
28, -1.0913060903549194, -2.0328989028930664, -0.9021803140640259
29, -1.0836716890335083, -2.0180349349975586, -0.9311854839324951
30, -1.0733144283294678, -2.0177323818206787, -0.9044201374053955
31, -1.0742415189743042, -2.0182700157165527, -0.9393612146377563
32, -1.0790870189666748, -2.032790422439575, -0.8929833173751831
33, -1.0643481016159058, -2.032773971557617, -0.8911508321762085
34, -1.0614242553710938, -2.01592755317688, -0.9077743291854858
35, -1.066184401512146, -2.0130200386047363, -0.9275745153427124
36, -1.0670104026794434, -2.0273499488830566, -0.949756383895874
37, -1.0887315273284912, -2.0241665840148926, -0.9079464673995972
38, -1.0790390968322754, -2.01605224609375, -0.9118807315826416
39, -1.0509710311889648, -2.0238265991210938, -0.9026505947113037
40, -1.0719801187515259, -2.0148072242736816, -0.933914303779602
41, -1.044861912727356, -2.0244479179382324, -0.9093269109725952
42, -1.0915530920028687, -2.0251476764678955, -0.932996392250061
43, -1.0733035802841187, -2.013174533843994, -0.9247128963470459
44, -1.0587080717086792, -2.0148773193359375, -0.9306057691574097
45, -1.0753896236419678, -2.0243189334869385, -0.9461730718612671
46, -1.0675266981124878, -2.024155616760254, -0.8960311412811279
47, -1.0536421537399292, -2.020153284072876, -0.9381726980209351
48, -1.0462700128555298, -2.024388074874878, -0.9353559017181396
49, -1.0477532148361206, -2.022453784942627, -0.9347881078720093
50, -1.0489643812179565, -2.0208308696746826, -0.9343247413635254
51, -1.0417567491531372, -2.024554491043091, -0.9189049005508423
52, -1.054032802581787, -2.0275375843048096, -0.946199893951416
53, -1.0538809299468994, -2.0149333477020264, -0.9219415187835693

Triangles, 100
Triangle:, Side1:, Side2:, Side3:
1, 1, 33, 22
2, 12, 34, 27
3, 5, 1, 22
4, 44, 47, 21
5, 9, 5, 22
6, 27, 34, 25
7, 11, 40, 29
8, 10, 9, 22
9, 36, 52, 15
10, 14, 10, 22
11, 12, 38, 16
12, 2, 35, 11
13, 15, 14, 22
14, 52, 23, 14
15, 17, 15, 22
16, 31, 21, 45
17, 19, 17, 22
18, 42, 19, 22
19, 7, 51, 9
20, 52, 14, 15
21, 29, 31, 20
22, 18, 38, 30
23, 40, 44, 21
24, 26, 24, 22
25, 2, 4, 24
26, 28, 26, 22
27, 44, 50, 47
28, 32, 28, 22
29, 8, 37, 13
30, 25, 34, 39
31, 33, 32, 22
32, 21, 47, 52
33, 38, 37, 8
34, 37, 12, 7
35, 43, 35, 40
36, 38, 18, 16
37, 4, 2, 11
38, 7, 48, 2
39, 2, 50, 35
40, 40, 31, 29
41, 51, 7, 53
42, 53, 27, 25
43, 25, 39, 41
44, 7, 9, 10
45, 50, 2, 48
46, 13, 37, 28
47, 40, 21, 31
48, 50, 44, 35
49, 39, 1, 5
50, 43, 40, 11
51, 45, 17, 19
52, 42, 20, 19
53, 12, 16, 34
54, 49, 48, 23
55, 11, 29, 4
56, 34, 3, 39
57, 12, 53, 7
58, 25, 41, 51
59, 6, 13, 32
60, 29, 20, 42
61, 35, 43, 11
62, 47, 50, 49
63, 3, 1, 39
64, 4, 42, 24
65, 23, 7, 10
66, 37, 7, 2
67, 41, 39, 5
68, 37, 2, 26
69, 35, 44, 40
70, 36, 15, 17
71, 33, 1, 3
72, 33, 3, 46
73, 47, 49, 23
74, 53, 25, 51
75, 30, 38, 8
76, 2, 24, 26
77, 34, 30, 46
78, 34, 46, 3
79, 34, 18, 30
80, 8, 13, 6
81, 21, 52, 36
82, 16, 18, 34
83, 41, 5, 9
84, 23, 10, 14
85, 37, 26, 28
86, 51, 41, 9
87, 23, 48, 7
88, 47, 23, 52
89, 45, 36, 17
90, 13, 28, 32
91, 46, 6, 32
92, 46, 32, 33
93, 31, 45, 20
94, 29, 42, 4
95, 46, 8, 6
96, 20, 45, 19
97, 45, 21, 36
98, 30, 8, 46
99, 12, 37, 38
100, 42, 22, 24

Colors, 100
Triangle:, Red:, Green:, Blue:
1, 58, 1, 2
2, 58, 1, 2
3, 58, 1, 2
4, 58, 1, 2
5, 58, 1, 2
6, 58, 1, 2
7, 58, 1, 2
8, 58, 1, 2
9, 58, 1, 2
10, 58, 1, 2
11, 58, 1, 2
12, 58, 1, 2
13, 58, 1, 2
14, 58, 1, 2
15, 58, 1, 2
16, 58, 1, 2
17, 58, 1, 2
18, 58, 1, 2
19, 58, 1, 2
20, 58, 1, 2
21, 58, 1, 2
22, 58, 1, 2
23, 58, 1, 2
24, 58, 1, 2
25, 58, 1, 2
26, 58, 1, 2
27, 58, 1, 2
28, 58, 1, 2
29, 58, 1, 2
30, 58, 1, 2
31, 58, 1, 2
32, 58, 1, 2
33, 58, 1, 2
34, 58, 1, 2
35, 58, 1, 2
36, 58, 1, 2
37, 58, 1, 2
38, 58, 1, 2
39, 58, 1, 2
40, 58, 1, 2
41, 58, 1, 2
42, 58, 1, 2
43, 58, 1, 2
44, 58, 1, 2
45, 58, 1, 2
46, 58, 1, 2
47, 58, 1, 2
48, 58, 1, 2
49, 58, 1, 2
50, 58, 1, 2
51, 58, 1, 2
52, 58, 1, 2
53, 58, 1, 2
54, 58, 1, 2
55, 58, 1, 2
56, 58, 1, 2
57, 58, 1, 2
58, 58, 1, 2
59, 58, 1, 2
60, 58, 1, 2
61, 58, 1, 2
62, 58, 1, 2
63, 58, 1, 2
64, 58, 1, 2
65, 58, 1, 2
66, 58, 1, 2
67, 58, 1, 2
68, 58, 1, 2
69, 58, 1, 2
70, 58, 1, 2
71, 58, 1, 2
72, 58, 1, 2
73, 58, 1, 2
74, 58, 1, 2
75, 58, 1, 2
76, 58, 1, 2
77, 58, 1, 2
78, 58, 1, 2
79, 58, 1, 2
80, 58, 1, 2
81, 58, 1, 2
82, 58, 1, 2
83, 58, 1, 2
84, 58, 1, 2
85, 58, 1, 2
86, 58, 1, 2
87, 58, 1, 2
88, 58, 1, 2
89, 58, 1, 2
90, 58, 1, 2
91, 58, 1, 2
92, 58, 1, 2
93, 58, 1, 2
94, 58, 1, 2
95, 58, 1, 2
96, 58, 1, 2
97, 58, 1, 2
98, 58, 1, 2
99, 58, 1, 2
100, 58, 1, 2

Textures, 0
UV Map Id:, Texture_Path

UVMaps, 0
Triangle:, UV Map Id:, vector1_uv_x, vector1_uv_y, vector2_uv_x, vector2_uv_y, vector3_uv_x, vector3_uv_x
